"UIUC On-Campus Student Enrollment by Curriculum, Sex, Race/Ethnicity, and Residency",,,,,,,,,,,,,,,,,,,,,,,,,
SUMMER 2013,,,,,,,,"PUBLICATION DATE:  AUGUST 26, 2013",,,,,,,,,,* This section uses the new Federal IPEDS guidelines for reporting racial and ethnic data. ,,,,,,,
Division of Management Information,,,,,,*** This report is derived from the Registration Census 10-day student statistics.  Any Codebook changes made after ,,,,,,,,,,,,"   For more information on these guidelines, see  ",,,,http://www.vpaa.uillinois.edu/RaceEthnicity/index.cfm,,,
,,,,,,the tenth day of class will not be reflected.  Students obtaining a second bachelor's degree are no longer counted separately.,,,,,,,,,,,,,,,All students including multiracial and Hispanic,,,,
Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,By Gender,,,By Self-reported Race/Ethnicity (NEW*),,,,,,,,,,,By Residency,,Academic Program Code
,,,,,,,,,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,Illinois,Non-Illinois,
,,,,,,,,,,,,,,,,,,,,,,,,,
120135 ,KN ,613 ,BS ,0095 ,Elementary Education ,4004 ,EIEd: Spanish ,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,6,0,10KN4004BS
120135 ,KN ,613 ,BS ,0095 ,Elementary Education ,5193 ,General Sciences ,6,1,5,0,5,0,0,1,0,0,0,0,0,0,0,6,0,10KN5193BS
120135 ,KN ,613 ,BS ,0095 ,Elementary Education ,5194 ,ESL/Bilingual Education ,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,10KN5194BS
120135 ,KN ,613 ,CAS ,1144 ,Curriculum and Instruction ,  ,  ,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10KS1144CAS
120135 ,KN ,613 ,EDD ,1144 ,Curriculum and Instruction ,  ,  ,3,0,3,0,2,0,1,0,0,0,0,0,0,1,0,2,1,10KS1144EDD
120135 ,KN ,613 ,EDM ,0095 ,Elementary Education ,  ,  ,9,1,8,0,4,2,1,2,0,0,0,0,0,2,0,9,0,10KS0095EDM
120135 ,KN ,613 ,EDM ,0095 ,Elementary Education ,0211 ,Elementary Ed - Cert ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0211EDM
120135 ,KN ,613 ,EDM ,1144 ,Curriculum and Instruction ,  ,  ,21,4,17,0,17,2,2,0,0,0,0,0,0,2,0,20,1,10KS1144EDM
120135 ,KN ,613 ,EDM ,5082 ,Early Childhood Education ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS5082EDM
120135 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5224 ,English ,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10KS8527EDM
120135 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5225 ,Social Studies ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10KS8527EDM
120135 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5227 ,Mathematics ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KS8527EDM
120135 ,KN ,613 ,MA ,1144 ,Curriculum and Instruction ,  ,  ,4,1,3,0,3,0,0,0,0,0,1,0,0,1,0,4,0,10KS1144MA
120135 ,KN ,613 ,MS ,1144 ,Curriculum and Instruction ,  ,  ,4,1,3,0,2,0,0,1,0,0,0,1,0,0,1,2,2,10KS1144MS
120135 ,KN ,613 ,NDEG ,1144 ,Curriculum and Instruction ,  ,  ,10,2,8,0,9,0,0,1,0,0,0,0,0,0,0,8,2,10KS1144NDEU
120135 ,KN ,613 ,PHD ,0095 ,Elementary Education ,  ,  ,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KS0095PHD
120135 ,KN ,613 ,PHD ,0215 ,Secondary & Continuing Educ ,  ,  ,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2,10KS0215PHD
120135 ,KN ,613 ,PHD ,1144 ,Curriculum and Instruction ,  ,  ,19,4,15,0,7,1,5,2,0,0,0,4,0,5,0,8,11,10KS1144PHD
120135 ,KN ,613 ,PHD ,1144 ,Curriculum and Instruction ,5139 ,Writing Studies ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS1144PHD
120135 ,KN ,616 ,EDM ,0210 ,Educational Psychology ,  ,  ,19,3,16,0,15,1,0,1,0,0,1,0,1,1,1,13,6,10KS0210EDMU
120135 ,KN ,616 ,PHD ,0210 ,Educational Psychology ,  ,  ,27,4,23,0,8,1,3,4,0,0,1,10,0,4,0,8,19,10KS0210PHD
120135 ,KN ,760 ,CAS ,0209 ,Ed Organization and Leadership ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0209CAS
120135 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,  ,  ,6,3,3,0,5,0,1,0,0,0,0,0,0,1,0,6,0,10KS0209EDD
120135 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KS0209EDDX
120135 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KS0209EDD
120135 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,8,6,2,0,7,0,1,0,0,0,0,0,0,1,0,8,0,10KS0209EDD
120135 ,KN ,760 ,EDD ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,2,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,10KS4096EDD
120135 ,KN ,760 ,EDM ,0209 ,Ed Organization and Leadership ,  ,  ,7,2,5,0,4,0,2,0,0,0,1,0,0,2,1,5,2,10KS0209EDM
120135 ,KN ,760 ,EDM ,0209 ,Ed Organization and Leadership ,  ,  ,21,7,14,0,17,0,2,1,0,0,1,0,0,2,0,21,0,10KS0209EDMX
120135 ,KN ,760 ,EDM ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,7,1,6,0,5,0,0,0,0,0,1,1,0,0,0,6,1,10KS0209EDM
120135 ,KN ,760 ,EDM ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,19,7,12,0,15,0,3,1,0,0,0,0,0,3,0,19,0,10KS0209EDM
120135 ,KN ,760 ,EDM ,0220 ,Educational Policy Studies ,  ,  ,3,3,0,0,1,0,2,0,0,0,0,0,0,2,0,3,0,10KS0220EDM
120135 ,KN ,760 ,EDM ,0220 ,Educational Policy Studies ,  ,  ,13,3,10,0,7,2,2,0,0,0,2,0,0,3,0,9,4,10KS0220EDMU
120135 ,KN ,760 ,EDM ,0220 ,Educational Policy Studies ,  ,  ,44,11,33,0,31,5,0,1,0,0,2,0,5,1,1,11,33,1EKS0220EDMU
120135 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1EKS4096EDMU
120135 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,5087 ,eLearning ,7,3,4,0,5,1,1,0,0,0,0,0,0,1,0,5,2,10KS4096EDMU
120135 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,7,1,6,0,3,0,1,0,0,0,1,2,0,2,0,5,2,10KS4096EDM
120135 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,12,2,10,0,7,3,2,0,0,0,0,0,0,2,0,9,3,10KS4096EDMU
120135 ,KN ,760 ,MA ,0220 ,Educational Policy Studies ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0220MA
120135 ,KN ,760 ,MS ,0209 ,Ed Organization and Leadership ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS0209MS
120135 ,KN ,760 ,MS ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KS0209MS
120135 ,KN ,760 ,PHD ,0209 ,Ed Organization and Leadership ,  ,  ,4,2,2,0,2,0,2,0,0,0,0,0,0,2,0,4,0,10KS0209PHD
120135 ,KN ,760 ,PHD ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,6,2,4,0,2,0,2,1,1,0,0,0,0,2,1,4,2,10KS0209PHD
120135 ,KN ,760 ,PHD ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KS0209PHD
120135 ,KN ,760 ,PHD ,0220 ,Educational Policy Studies ,  ,  ,68,23,45,0,12,3,33,11,1,0,3,4,1,40,2,34,34,10KS0220PHD
120135 ,KN ,760 ,PHD ,0220 ,Educational Policy Studies ,5034 ,African American Studies ,2,2,0,0,0,0,2,0,0,0,0,0,0,2,0,1,1,10KS0220PHD
120135 ,KN ,760 ,PHD ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,5,1,4,0,2,0,0,1,0,0,0,2,0,0,0,2,3,10KS4096PHD
120135 ,KN ,  ,  ,  ,Education ,  ,***College total*** ,499,117,382,0,299,28,78,37,2,0,15,32,8,93,7,348,151, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120135 ,KP ,  ,  ,  ,Engineering ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120135 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,  ,  ,18,13,5,0,11,1,0,1,0,0,0,5,0,0,0,13,5,10KP5163BS
120135 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,5270 ,Agricultural Engineering ,5,4,1,0,3,0,1,1,0,0,0,0,0,1,0,5,0,10KP5163BS
120135 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,5271 ,Biological Engineering ,3,3,0,0,2,0,0,0,0,0,0,1,0,0,0,2,1,10KP5163BS
120135 ,KP ,227 ,MS ,0102 ,Agricultural Engineering ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10KS0102MS
120135 ,KP ,227 ,MS ,5163 ,Agricultural & Biological Engr ,  ,  ,24,16,8,0,5,0,1,0,0,0,2,16,0,1,0,5,19,10KS5163MS
120135 ,KP ,227 ,NDEG ,0067 ,Nondegree ,  ,  ,8,6,2,0,3,1,0,0,0,0,0,4,0,0,0,3,5,10KP0067NDEG
120135 ,KP ,227 ,PHD ,5163 ,Agricultural & Biological Engr ,  ,  ,27,19,8,0,6,0,0,2,0,0,1,18,0,0,1,4,23,10KS5163PHD
120135 ,KP ,244 ,BS ,0121 ,Engineering Physics ,  ,  ,31,29,2,0,16,3,0,3,0,0,1,8,0,0,0,20,11,10KP0121BS
120135 ,KP ,244 ,MS ,0240 ,Physics ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0240MS
120135 ,KP ,244 ,MS ,0241 ,Teaching of Physics ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0241MS
120135 ,KP ,244 ,PHD ,0240 ,Physics ,  ,  ,91,75,16,0,40,5,0,4,0,0,0,39,3,0,1,7,84,10KS0240PHD
120135 ,KP ,251 ,BS ,0106 ,Civil Engineering ,  ,  ,124,89,35,0,53,20,5,4,0,0,1,41,0,5,0,64,60,10KP0106BS
120135 ,KP ,251 ,MS ,0106 ,Civil Engineering ,  ,  ,79,57,22,0,28,8,0,5,0,0,0,37,1,0,0,26,53,10KS0106MS
120135 ,KP ,251 ,MS ,0231 ,Environ Engr in Civil Engr ,  ,  ,20,14,6,0,7,0,0,2,0,0,2,9,0,1,0,4,16,10KS0231MS
120135 ,KP ,251 ,PHD ,0106 ,Civil Engineering ,  ,  ,74,60,14,0,25,2,0,1,1,0,2,43,0,1,1,8,66,10KS0106PHD
120135 ,KP ,251 ,PHD ,0231 ,Environ Engr in Civil Engr ,  ,  ,31,12,19,0,12,1,0,3,0,0,1,14,0,0,0,3,28,10KS0231PHD
120135 ,KP ,251 ,PHD ,0232 ,Environ Science in Civil Engr ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0232PHD
120135 ,KP ,343 ,BS ,0408 ,Bioengineering ,  ,  ,38,19,19,0,22,9,0,2,0,0,2,3,0,0,0,35,3,10KP0408BS
120135 ,KP ,343 ,MS ,0408 ,Bioengineering ,  ,  ,3,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,3,10KS0408MS
120135 ,KP ,343 ,PHD ,0408 ,Bioengineering ,  ,  ,41,18,23,0,17,6,1,4,1,0,0,12,0,1,2,12,29,10KS0408PHD
120135 ,KP ,422 ,BS ,0124 ,General Engineering ,  ,  ,58,37,21,0,31,9,2,6,0,1,2,7,0,2,1,41,17,10KP0124BS
120135 ,KP ,422 ,BS ,0127 ,Industrial Engineering ,  ,  ,40,31,9,0,12,7,1,0,0,0,1,18,1,1,0,14,26,10KP0127BS
120135 ,KP ,422 ,MS ,0127 ,Industrial Engineering ,  ,  ,4,3,1,0,1,0,0,0,0,0,0,3,0,0,0,1,3,10KS0127MS
120135 ,KP ,422 ,MS ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,3,3,0,0,2,0,0,0,0,0,0,1,0,0,0,2,1,10KS3846MS
120135 ,KP ,422 ,PHD ,0127 ,Industrial Engineering ,  ,  ,20,11,9,0,1,1,0,0,0,0,0,18,0,0,0,0,20,10KS0127PHD
120135 ,KP ,422 ,PHD ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,4,3,1,0,2,0,0,0,0,0,0,2,0,0,0,2,2,10KS3846PHD
120135 ,KP ,434 ,BS ,0112 ,Computer Science ,  ,  ,189,162,27,0,37,40,3,6,0,0,0,103,0,3,0,56,133,10KP0112BS
120135 ,KP ,434 ,BS ,0112 ,Computer Science ,1854 ,CS:BS/MS Program ,4,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,4,10KP1854BS
120135 ,KP ,434 ,MCS ,0112 ,Computer Science ,  ,  ,42,31,11,0,2,0,0,0,0,0,0,39,1,0,0,3,39,10KS0112MCS
120135 ,KP ,434 ,MS ,0112 ,Computer Science ,  ,  ,19,14,5,0,1,1,0,0,0,0,0,17,0,0,0,1,18,10KS0112MS
120135 ,KP ,434 ,MS ,0112 ,Computer Science ,1854 ,CS:BS/MS Program ,5,4,1,0,1,0,0,0,0,0,0,4,0,0,0,1,4,10KS1854MS
120135 ,KP ,434 ,MS ,4026 ,Bioinformatics ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS4028MS
120135 ,KP ,434 ,MS ,4026 ,Bioinformatics ,4028 ,Computer Science ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS4028MS
120135 ,KP ,434 ,PHD ,0112 ,Computer Science ,  ,  ,163,134,29,0,16,7,2,2,0,0,1,133,2,2,0,9,154,10KS0112PHD
120135 ,KP ,545 ,MS ,5244 ,Financial Engineering ,  ,  ,6,2,4,0,0,0,0,0,0,0,0,6,0,0,0,0,6,10KS5244MS
120135 ,KP ,545 ,NONE ,5333 ,Engineering Undeclared ,  ,  ,3,2,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,10KP5333NONE
120135 ,KP ,615 ,BS ,4048 ,Aerospace Engineering ,  ,  ,65,60,5,0,34,9,1,6,0,0,6,9,0,1,0,44,21,10KP4048BS
120135 ,KP ,615 ,MS ,4048 ,Aerospace Engineering ,  ,  ,11,9,2,0,2,1,0,1,0,0,0,7,0,0,0,0,11,10KS4048MS
120135 ,KP ,615 ,PHD ,4048 ,Aerospace Engineering ,  ,  ,26,22,4,0,10,0,0,1,0,0,1,14,0,1,1,3,23,10KS4048PHD
120135 ,KP ,917 ,BS ,0118 ,Engineering Mechanics ,  ,  ,19,16,3,0,10,3,0,2,0,0,0,4,0,0,0,12,7,10KP0118BS
120135 ,KP ,917 ,BS ,0133 ,Mechanical Engineering ,  ,  ,143,121,22,0,64,20,4,4,1,1,3,43,3,4,2,82,61,10KP0133BS
120135 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,  ,  ,87,66,21,0,19,4,0,3,0,0,0,61,0,0,0,12,75,10KS0133MS
120135 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,4018 ,BS/MS Mechanical Engineering ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS4018MS
120135 ,KP ,917 ,MS ,0242 ,Theoretical & Applied Mechans ,  ,  ,7,6,1,0,3,0,0,1,0,0,0,3,0,0,0,2,5,10KS0242MS
120135 ,KP ,917 ,PHD ,0133 ,Mechanical Engineering ,  ,  ,135,124,11,0,26,4,0,0,0,0,0,105,0,0,0,9,126,10KS0133PHD
120135 ,KP ,917 ,PHD ,0242 ,Theoretical & Applied Mechans ,  ,  ,26,21,5,0,7,1,0,1,0,0,0,17,0,0,0,5,21,10KS0242PHD
120135 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,  ,  ,38,27,11,0,20,9,0,1,0,0,1,7,0,0,0,28,10,10KP0130BS
120135 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3908 ,Ceramics ,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,10KP3908BS
120135 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3909 ,Electronic Materials ,5,5,0,0,0,2,0,0,0,0,0,3,0,0,0,2,3,10KP3909BS
120135 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3910 ,Metals ,8,8,0,0,3,0,0,1,0,0,0,4,0,0,0,4,4,10KP3910BS
120135 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3911 ,Biomaterials ,3,2,1,0,2,0,0,0,0,0,0,1,0,0,0,2,1,10KP3911BS
120135 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3912 ,Polymer ,4,3,1,0,3,0,0,0,0,0,0,1,0,0,0,2,2,10KP3912BS
120135 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,  ,  ,7,6,1,0,1,2,0,0,0,0,0,4,0,0,0,0,7,10KS0130MS
120135 ,KP ,919 ,PHD ,0130 ,Materials Science & Engr ,  ,  ,63,41,22,0,27,2,2,2,0,0,1,29,0,3,0,8,55,10KS0130PHD
120135 ,KP ,933 ,BS ,0109 ,Computer Engineering ,  ,  ,145,129,16,0,36,38,4,6,0,1,1,58,1,4,1,62,83,10KP0109BS
120135 ,KP ,933 ,BS ,0115 ,Electrical Engineering ,  ,  ,327,280,47,0,58,73,15,9,0,0,2,169,1,15,1,107,220,10KP0115BS
120135 ,KP ,933 ,MS ,1200 ,Electrical & Computer Engr ,  ,  ,102,82,20,0,19,12,2,3,0,0,3,63,0,3,1,16,86,10KS1200MS
120135 ,KP ,933 ,PHD ,1200 ,Electrical & Computer Engr ,  ,  ,200,170,30,0,48,9,3,3,0,0,2,135,0,3,0,25,175,10KS1200PHD
120135 ,KP ,973 ,BS ,0139 ,Nuclear Engineering ,3913 ,"Power, Safety, and the Environ ",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KP3913BS
120135 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,11,6,5,0,6,1,0,1,0,0,2,1,0,0,1,10,1,10KP5183BS
120135 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3913 ,"Power, Safety, and the Environ ",10,10,0,0,7,0,1,1,0,0,0,1,0,1,0,8,2,10KP5183BS
120135 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3914 ,Plasma and Fusion Sci and Engr ,13,12,1,0,8,3,0,0,0,0,0,2,0,0,0,11,2,10KP5183BS
120135 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3915 ,"Radiol, Medical, & Instr Apps ",4,4,0,0,1,3,0,0,0,0,0,0,0,0,0,4,0,10KP5183BS
120135 ,KP ,973 ,MS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KS5183MS
120135 ,KP ,973 ,PHD ,0139 ,Nuclear Engineering ,  ,  ,3,3,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,10KS0139PHD
120135 ,KP ,973 ,PHD ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,5,4,1,0,0,0,0,0,0,0,0,5,0,0,0,0,5,10KS5183PHD
120135 ,KP ,  ,  ,  ,Engineering ,  ,***College total*** ,2657,2121,536,0,781,320,48,94,3,3,40,1355,13,54,13,812,1845, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120135 ,KR ,  ,  ,  ,Fine & Applied Arts ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120135 ,KR ,495 ,AMUSD ,0265 ,Music ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0265AMUS
120135 ,KR ,495 ,AMUSD ,0265 ,Music ,3930 ,Choral Music ,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,10KS0265AMUS
120135 ,KR ,495 ,AMUSD ,0265 ,Music ,5110 ,Performance and Literature ,25,10,15,0,10,1,0,2,0,0,0,11,1,0,0,6,19,10KS0265AMUS
120135 ,KR ,495 ,AMUSD ,0265 ,Music ,5111 ,Music Composition ,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10KS0265AMUS
120135 ,KR ,495 ,AMUSD ,0265 ,Music ,5117 ,Vocal Coaching & Accompanying ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,10KS0265AMUS
120135 ,KR ,495 ,AMUSD ,0265 ,Music ,5118 ,Jazz Performance ,6,5,1,0,2,1,2,1,0,0,0,0,0,2,0,4,2,10KS0265AMUS
120135 ,KR ,495 ,BA ,0265 ,Music ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10KR0265BA
120135 ,KR ,495 ,BME ,0168 ,Music Education ,3930 ,Choral Music ,8,3,5,0,6,1,0,1,0,0,0,0,0,0,1,7,1,10KR3930BME
120135 ,KR ,495 ,BME ,0168 ,Music Education ,3931 ,Instrumental Music ,9,4,5,0,7,1,0,1,0,0,0,0,0,0,0,8,1,10KR3931BME
120135 ,KR ,495 ,BMUS ,0157 ,Voice ,  ,  ,6,0,6,0,5,0,1,0,0,0,0,0,0,1,0,6,0,10KR0157BMUS
120135 ,KR ,495 ,BMUS ,0158 ,Instrumental Music ,  ,  ,8,4,4,0,5,1,0,1,1,0,0,0,0,0,1,8,0,10KR0158BMUS
120135 ,KR ,495 ,BMUS ,0159 ,Music Composition ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KR0159BMUS
120135 ,KR ,495 ,BMUS ,0161 ,Open Studies ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KR0161BMUS
120135 ,KR ,495 ,BMUS ,5045 ,Jazz Performance ,  ,  ,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,10KR5045BMUS
120135 ,KR ,495 ,EDD ,0168 ,Music Education ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,10KS0168EDD
120135 ,KR ,495 ,MME ,0168 ,Music Education ,  ,  ,29,19,10,0,26,0,2,0,0,0,1,0,0,2,0,27,2,10KS0168MME
120135 ,KR ,495 ,MMUS ,0265 ,Music ,5110 ,Performance and Literature ,3,2,1,0,2,0,1,0,0,0,0,0,0,1,0,1,2,10KS0265MMUS
120135 ,KR ,495 ,MMUS ,0265 ,Music ,5111 ,Music Composition ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,10KS0265MMUS
120135 ,KR ,495 ,MMUS ,0265 ,Music ,5113 ,Musicology ,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,1,2,10KS0265MMUS
120135 ,KR ,495 ,MMUS ,0265 ,Music ,5115 ,Instrumental Conducting (Band) ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0265MMUS
120135 ,KR ,495 ,PHD ,0168 ,Music Education ,  ,  ,3,3,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,10KS0168PHD
120135 ,KR ,495 ,PHD ,1481 ,Musicology ,  ,  ,8,4,4,0,8,0,0,0,0,0,0,0,0,0,0,1,7,10KS1481PHD
120135 ,KR ,526 ,BFA ,0148 ,Graphic Design ,  ,  ,10,3,7,0,7,1,0,1,0,0,0,1,0,0,0,9,1,10KR0148BFA
120135 ,KR ,526 ,BFA ,0149 ,Crafts ,3933 ,Ceramics ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KR3933BFA
120135 ,KR ,526 ,BFA ,0149 ,Crafts ,3935 ,Metals ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10KR3935BFA
120135 ,KR ,526 ,BFA ,0150 ,History of Art ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KR0150BFA
120135 ,KR ,526 ,BFA ,0151 ,Photography ,  ,  ,6,3,3,0,4,1,0,1,0,0,0,0,0,0,0,6,0,10KR0151BFA
120135 ,KR ,526 ,BFA ,0152 ,Industrial Design ,  ,  ,8,4,4,0,3,1,1,0,0,0,0,3,0,1,0,4,4,10KR0152BFA
120135 ,KR ,526 ,BFA ,0153 ,Painting ,  ,  ,5,1,4,0,3,0,0,1,0,0,0,1,0,0,0,4,1,10KR0153BFA
120135 ,KR ,526 ,BFA ,0154 ,Sculpture ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KR0154BFA
120135 ,KR ,526 ,BFA ,0169 ,Art Education ,  ,  ,5,1,4,0,3,1,1,0,0,0,0,0,0,1,0,5,0,10KR0169BFA
120135 ,KR ,526 ,BFA ,5128 ,New Media ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KR5128BFA
120135 ,KR ,526 ,EDM ,0169 ,Art Education ,  ,  ,3,2,1,0,1,0,1,0,0,0,0,1,0,1,0,2,1,10KS0169EDM
120135 ,KR ,526 ,MA ,0169 ,Art Education ,  ,  ,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,1,10KS0169MA
120135 ,KR ,526 ,MA ,0250 ,Art History ,  ,  ,2,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,2,10KS0250MA
120135 ,KR ,526 ,MFA ,0252 ,Art and Design ,0254 ,Graphic Design ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0254MFA
120135 ,KR ,526 ,MFA ,0252 ,Art and Design ,0255 ,Industrial Design ,4,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,4,10KS0255MFA
120135 ,KR ,526 ,NDEG ,0252 ,Art and Design ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0252NDEG
120135 ,KR ,526 ,NONE ,4090 ,Art Foundation ,  ,  ,14,4,10,0,6,2,3,1,0,0,0,2,0,3,0,7,7,10KR4090NONE
120135 ,KR ,526 ,PHD ,0169 ,Art Education ,  ,  ,5,1,4,0,3,0,0,0,0,0,0,2,0,0,0,3,2,10KS0169PHD
120135 ,KR ,526 ,PHD ,0250 ,Art History ,  ,  ,8,1,7,0,5,0,0,2,0,0,0,0,1,1,0,2,6,10KS0250PHD
