"UIUC On-Campus Student Enrollment by Curriculum, Sex, Race/Ethnicity, and Residency",,,,,,,,,,,,,,,,,,,,,,,,,
SUMMER 2011,,,,,,,,"PUBLICATION DATE:  JUNE 27, 2011",,,,,,,,,,* This section uses the new Federal IPEDS guidelines for reporting racial and ethnic data. ,,,,,,,
Division of Management Information,,,,,,*** This report is derived from the Registration Census 10-day student statistics.  Any Codebook changes made after ,,,,,,,,,,,,"   For more information on these guidelines, see  ",,,,http://www.vpaa.uillinois.edu/RaceEthnicity/index.cfm,,,
,,,,,,the tenth day of class will not be reflected.  Students obtaining a second bachelor's degree are no longer counted separately.,,,,,,,,,,,,,,,All students including multiracial and Hispanic,,,,
Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,By Gender,,,By Self-reported Race/Ethnicity (NEW*),,,,,,,,,,,By Residency,,Academic Program Code
,,,,,,,,,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,Illinois,Non-Illinois,
,,,,,,,,,,,,,,,,,,,,,,,,,
120115 ,KN ,613 ,EDM ,8527 ,Secondary Education ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS8527EDM
120115 ,KN ,613 ,MA ,1144 ,Curriculum and Instruction ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS1144MA
120115 ,KN ,613 ,PHD ,0095 ,Elementary Education ,  ,  ,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,2,10KS0095PHD
120115 ,KN ,613 ,PHD ,0215 ,Secondary & Continuing Educ ,  ,  ,9,3,6,0,3,0,1,0,0,0,0,5,0,1,0,2,7,10KS0215PHD
120115 ,KN ,613 ,PHD ,1144 ,Curriculum and Instruction ,  ,  ,17,2,15,0,9,1,1,3,0,0,0,3,0,1,0,10,7,10KS1144PHD
120115 ,KN ,616 ,PHD ,0210 ,Educational Psychology ,  ,  ,34,8,26,0,11,0,7,5,0,0,0,11,0,7,0,9,25,10KS0210PHD
120115 ,KN ,640 ,EDD ,0220 ,Educational Policy Studies ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10KS0220EDD
120115 ,KN ,640 ,PHD ,0220 ,Educational Policy Studies ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KS0220PHD
120115 ,KN ,760 ,CAS ,0209 ,Ed Organization and Leadership ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0209CAS
120115 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,  ,  ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KS0209EDD
120115 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0209EDD
120115 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KS0209EDD
120115 ,KN ,760 ,EDD ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KS4096EDD
120115 ,KN ,760 ,EDM ,0209 ,Ed Organization and Leadership ,  ,  ,5,3,2,0,3,0,2,0,0,0,0,0,0,2,0,5,0,10KS0209EDM
120115 ,KN ,760 ,EDM ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,7,2,5,0,5,0,0,1,0,0,1,0,0,0,0,7,0,10KS0209EDM
120115 ,KN ,760 ,EDM ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,14,3,11,0,10,0,2,0,0,0,1,1,0,2,0,13,1,10KS0209EDM
120115 ,KN ,760 ,EDM ,0220 ,Educational Policy Studies ,  ,  ,3,1,2,0,1,0,1,0,0,0,1,0,0,2,0,3,0,10KS0220EDM
120115 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,  ,  ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,10KS4096EDM
120115 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,6,2,4,0,5,0,0,0,0,0,0,1,0,0,0,5,1,10KS4096EDM
120115 ,KN ,760 ,MA ,0220 ,Educational Policy Studies ,  ,  ,5,2,3,0,2,0,3,0,0,0,0,0,0,3,0,2,3,10KS0220MA
120115 ,KN ,760 ,MS ,0209 ,Ed Organization and Leadership ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0209MS
120115 ,KN ,760 ,MS ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS4096MS
120115 ,KN ,760 ,PHD ,0209 ,Ed Organization and Leadership ,  ,  ,3,0,3,0,1,1,0,1,0,0,0,0,0,1,0,3,0,10KS0209PHD
120115 ,KN ,760 ,PHD ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0209PHD
120115 ,KN ,760 ,PHD ,0220 ,Educational Policy Studies ,  ,  ,64,21,43,0,15,3,24,18,1,0,0,2,1,28,3,32,32,10KS0220PHD
120115 ,KN ,760 ,PHD ,4096 ,Human Resource Education ,  ,  ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,10KS4096PHD
120115 ,KN ,760 ,PHD ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,7,4,3,0,3,1,1,0,0,0,0,2,0,1,0,4,3,10KS4096PHD
120115 ,KN ,  ,  ,  ,Education ,  ,***College total*** ,329,76,252,1,183,12,53,37,1,0,5,36,2,60,4,224,105, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120115 ,KP ,  ,  ,  ,Engineering ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120115 ,KP ,227 ,BS ,0102 ,Agricultural Engineering ,3907 ,Food & Bioprocess Engineering ,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,2,0,10KP3907BS
120115 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,  ,  ,15,10,5,0,7,3,0,1,0,0,0,4,0,0,0,11,4,10KP5163BS
120115 ,KP ,227 ,MS ,5163 ,Agricultural & Biological Engr ,  ,  ,15,10,5,0,3,0,0,1,0,0,1,10,0,0,0,2,13,10KS5163MS
120115 ,KP ,227 ,NDEG ,0067 ,Nondegree ,  ,  ,4,3,1,0,3,1,0,0,0,0,0,0,0,0,0,4,0,10KP0067NDEG
120115 ,KP ,227 ,PHD ,0102 ,Agricultural Engineering ,  ,  ,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,10KS0102PHD
120115 ,KP ,227 ,PHD ,5163 ,Agricultural & Biological Engr ,  ,  ,14,9,5,0,3,0,0,0,0,0,0,11,0,0,0,1,13,10KS5163PHD
120115 ,KP ,244 ,BS ,0121 ,Engineering Physics ,  ,  ,15,12,3,0,9,2,0,1,0,0,1,2,0,0,0,11,4,10KP0121BS
120115 ,KP ,244 ,PHD ,0240 ,Physics ,  ,  ,111,93,18,0,50,6,0,3,0,0,0,49,3,0,0,10,101,10KS0240PHD
120115 ,KP ,251 ,BS ,0106 ,Civil Engineering ,  ,  ,80,55,25,0,44,7,3,2,0,0,2,22,0,4,0,50,30,10KP0106BS
120115 ,KP ,251 ,MS ,0106 ,Civil Engineering ,  ,  ,86,65,20,1,43,8,1,1,0,0,1,31,1,1,0,37,49,10KS0106MS
120115 ,KP ,251 ,MS ,0231 ,Environ Engr in Civil Engr ,  ,  ,18,11,7,0,6,3,0,3,0,0,1,4,1,0,0,7,11,10KS0231MS
120115 ,KP ,251 ,MS ,0232 ,Environ Science in Civil Engr ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0232MS
120115 ,KP ,251 ,PHD ,0106 ,Civil Engineering ,  ,  ,65,53,12,0,26,1,0,1,0,0,1,36,0,1,0,12,53,10KS0106PHD
120115 ,KP ,251 ,PHD ,0231 ,Environ Engr in Civil Engr ,  ,  ,27,10,17,0,9,2,0,1,0,0,0,15,0,0,0,2,25,10KS0231PHD
120115 ,KP ,251 ,PHD ,0232 ,Environ Science in Civil Engr ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0232PHD
120115 ,KP ,343 ,BS ,0408 ,Bioengineering ,  ,  ,18,9,9,0,8,7,0,1,0,0,1,1,0,0,0,14,4,10KP0408BS
120115 ,KP ,343 ,MS ,0408 ,Bioengineering ,  ,  ,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,10KS0408MS
120115 ,KP ,343 ,PHD ,0408 ,Bioengineering ,  ,  ,27,17,10,0,8,3,1,0,0,0,2,12,1,1,0,5,22,10KS0408PHD
120115 ,KP ,422 ,BS ,0124 ,General Engineering ,  ,  ,44,30,14,0,28,5,0,2,0,0,1,8,0,0,0,33,11,10KP0124BS
120115 ,KP ,422 ,BS ,0127 ,Industrial Engineering ,  ,  ,19,13,6,0,6,2,2,0,0,0,1,8,0,2,0,10,9,10KP0127BS
120115 ,KP ,422 ,PHD ,0127 ,Industrial Engineering ,  ,  ,17,10,7,0,1,0,1,0,0,0,0,15,0,1,0,0,17,10KS0127PHD
120115 ,KP ,422 ,PHD ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,5,3,2,0,1,0,0,0,0,0,0,4,0,0,0,1,4,10KS3846PHD
120115 ,KP ,434 ,BS ,0112 ,Computer Science ,  ,  ,113,101,12,0,31,13,1,2,0,0,2,62,2,1,1,37,76,10KP0112BS
120115 ,KP ,434 ,BS ,0112 ,Computer Science ,1854 ,CS:BS/MS Program ,5,4,1,0,0,0,0,0,0,0,0,5,0,0,0,0,5,10KP1854BS
120115 ,KP ,434 ,MCS ,0112 ,Computer Science ,  ,  ,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10KS0112MCS
120115 ,KP ,434 ,MS ,0112 ,Computer Science ,  ,  ,10,6,4,0,1,0,0,1,0,0,0,8,0,0,0,1,9,10KS0112MS
120115 ,KP ,434 ,MS ,0112 ,Computer Science ,1854 ,CS:BS/MS Program ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,10KS1854MS
120115 ,KP ,434 ,PHD ,0112 ,Computer Science ,  ,  ,150,126,24,0,22,6,1,0,0,0,2,118,1,1,1,7,143,10KS0112PHD
120115 ,KP ,545 ,MS ,5244 ,Financial Engineering ,  ,  ,7,6,1,0,0,0,0,0,0,0,0,7,0,0,0,0,7,10KS5244MS
120115 ,KP ,615 ,BS ,4048 ,Aerospace Engineering ,  ,  ,54,44,10,0,36,4,2,1,0,0,0,10,1,2,0,35,19,10KP4048BS
120115 ,KP ,615 ,MS ,4048 ,Aerospace Engineering ,  ,  ,22,18,4,0,12,3,0,1,0,0,0,6,0,0,0,7,15,10KS4048MS
120115 ,KP ,615 ,PHD ,4048 ,Aerospace Engineering ,  ,  ,21,19,2,0,11,0,0,0,0,0,1,9,0,1,1,4,17,10KS4048PHD
120115 ,KP ,917 ,BS ,0118 ,Engineering Mechanics ,  ,  ,15,14,1,0,8,1,0,0,0,0,1,5,0,0,0,10,5,10KP0118BS
120115 ,KP ,917 ,BS ,0133 ,Mechanical Engineering ,  ,  ,79,74,5,0,42,15,0,1,0,1,2,17,1,0,0,46,33,10KP0133BS
120115 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,  ,  ,70,61,9,0,29,4,0,2,0,0,0,35,0,0,0,21,49,10KS0133MS
120115 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,4018 ,BS/MS Mechanical Engineering ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS4018MS
120115 ,KP ,917 ,MS ,0242 ,Theoretical & Applied Mechans ,  ,  ,13,10,3,0,8,1,0,1,0,0,0,3,0,0,0,2,11,10KS0242MS
120115 ,KP ,917 ,PHD ,0133 ,Mechanical Engineering ,  ,  ,126,115,11,0,25,4,0,1,0,0,0,95,1,0,0,12,114,10KS0133PHD
120115 ,KP ,917 ,PHD ,0242 ,Theoretical & Applied Mechans ,  ,  ,16,14,2,0,3,1,0,1,0,0,0,11,0,0,0,2,14,10KS0242PHD
120115 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,  ,  ,48,33,15,0,17,13,1,1,0,0,5,10,1,1,0,33,15,10KP0130BS
120115 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3909 ,Electronic Materials ,5,4,1,0,1,0,0,0,0,0,0,4,0,0,0,1,4,10KP3909BS
120115 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3911 ,Biomaterials ,4,2,2,0,1,1,1,0,0,0,0,1,0,1,0,4,0,10KP3911BS
120115 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3912 ,Polymer ,3,1,2,0,1,0,0,0,0,0,0,1,1,0,0,2,1,10KP3912BS
120115 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,  ,  ,6,4,2,0,3,0,0,1,0,0,1,1,0,0,1,2,4,10KS0130MS
120115 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,5012 ,BS/MS Materials Science & Eng ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS5012MS
120115 ,KP ,919 ,PHD ,0130 ,Materials Science & Engr ,  ,  ,56,41,15,0,26,3,0,1,1,0,1,24,0,0,1,6,50,10KS0130PHD
120115 ,KP ,933 ,BS ,0109 ,Computer Engineering ,  ,  ,102,94,8,0,31,24,3,8,0,0,1,35,0,3,0,49,53,10KP0109BS
120115 ,KP ,933 ,BS ,0115 ,Electrical Engineering ,  ,  ,253,217,36,0,48,42,5,11,0,0,4,141,2,5,1,90,163,10KP0115BS
120115 ,KP ,933 ,MS ,1200 ,Electrical & Computer Engr ,  ,  ,102,89,13,0,35,5,1,4,0,0,2,55,0,1,1,20,82,10KS1200MS
120115 ,KP ,933 ,NDEG ,1200 ,Electrical & Computer Engr ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS1200NDEG
120115 ,KP ,933 ,PHD ,0115 ,Electrical Engineering ,  ,  ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,10KS0115PHD
120115 ,KP ,933 ,PHD ,1200 ,Electrical & Computer Engr ,  ,  ,219,182,37,0,43,14,4,5,0,0,2,150,1,5,1,32,187,10KS1200PHD
120115 ,KP ,973 ,BS ,0139 ,Nuclear Engineering ,3913 ,"Power, Safety, and the Environ ",8,7,1,0,5,0,2,1,0,0,0,0,0,2,0,7,1,10KP3913BS
120115 ,KP ,973 ,BS ,0139 ,Nuclear Engineering ,3914 ,Plasma and Fusion Sci and Engr ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KP3914BS
120115 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,9,9,0,0,6,2,0,0,0,0,0,1,0,0,0,7,2,10KP5183BS
120115 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3913 ,"Power, Safety, and the Environ ",17,15,2,0,11,2,0,0,0,0,0,4,0,0,0,9,8,10KP5183BS
120115 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3914 ,Plasma and Fusion Sci and Engr ,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KP5183BS
120115 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3915 ,"Radiol, Medical, & Instr Apps ",2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KP5183BS
120115 ,KP ,973 ,MS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,5,5,0,0,4,0,0,0,0,0,0,1,0,0,0,4,1,10KS5183MS
120115 ,KP ,973 ,PHD ,0139 ,Nuclear Engineering ,  ,  ,10,7,3,0,4,0,0,0,0,0,0,6,0,0,0,2,8,10KS0139PHD
120115 ,KP ,973 ,PHD ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,6,5,1,0,0,0,0,1,0,0,0,5,0,0,0,0,6,10KS5183PHD
120115 ,KP ,  ,  ,  ,Engineering ,  ,***College total*** ,2157,1758,398,1,732,209,30,61,1,1,36,1070,17,34,8,674,1483, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120115 ,KR ,  ,  ,  ,Fine & Applied Arts ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120115 ,KR ,495 ,AMUSD ,0265 ,Music ,  ,  ,7,2,5,0,2,0,0,0,0,0,0,5,0,0,0,2,5,10KS0265AMUS
120115 ,KR ,495 ,AMUSD ,0265 ,Music ,3930 ,Choral Music ,5,3,2,0,4,0,0,1,0,0,0,0,0,0,0,1,4,10KS0265AMUS
120115 ,KR ,495 ,AMUSD ,0265 ,Music ,5110 ,Performance and Literature ,14,11,3,0,9,0,0,0,0,0,1,3,1,1,1,6,8,10KS0265AMUS
120115 ,KR ,495 ,AMUSD ,0265 ,Music ,5111 ,Music Composition ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,10KS0265AMUS
120115 ,KR ,495 ,AMUSD ,0265 ,Music ,5117 ,Vocal Coaching & Accompanying ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,10KS0265AMUS
120115 ,KR ,495 ,AMUSD ,0265 ,Music ,5118 ,Jazz Performance ,3,3,0,0,1,0,1,0,0,0,0,1,0,1,0,3,0,10KS0265AMUS
120115 ,KR ,495 ,BA ,0265 ,Music ,  ,  ,3,2,1,0,2,0,0,0,0,0,0,1,0,0,0,1,2,10KR0265BA
120115 ,KR ,495 ,BME ,0168 ,Music Education ,3930 ,Choral Music ,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,5,0,10KR3930BME
120115 ,KR ,495 ,BME ,0168 ,Music Education ,3931 ,Instrumental Music ,13,5,8,0,12,1,0,0,0,0,0,0,0,0,0,12,1,10KR3931BME
120115 ,KR ,495 ,BME ,0168 ,Music Education ,3932 ,Elementary General Music ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KR3932BME
120115 ,KR ,495 ,BMUS ,0157 ,Voice ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KR0157BMUS
120115 ,KR ,495 ,BMUS ,0158 ,Instrumental Music ,  ,  ,8,4,4,0,5,0,1,0,0,0,0,1,1,1,0,5,3,10KR0158BMUS
120115 ,KR ,495 ,BMUS ,0159 ,Music Composition ,  ,  ,4,3,1,0,3,1,0,0,0,0,0,0,0,0,0,3,1,10KR0159BMUS
120115 ,KR ,495 ,BMUS ,5045 ,Jazz Performance ,  ,  ,5,3,2,0,4,0,1,0,0,0,0,0,0,1,0,4,1,10KR5045BMUS
120115 ,KR ,495 ,EDD ,0168 ,Music Education ,  ,  ,4,1,3,0,3,0,1,0,0,0,0,0,0,1,0,1,3,10KS0168EDD
120115 ,KR ,495 ,MME ,0168 ,Music Education ,  ,  ,26,14,12,0,22,0,2,0,0,0,1,1,0,3,0,20,6,10KS0168MME
120115 ,KR ,495 ,MMUS ,0265 ,Music ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,10KS0265MMUS
120115 ,KR ,495 ,MMUS ,0265 ,Music ,5110 ,Performance and Literature ,5,3,2,0,3,0,2,0,0,0,0,0,0,2,0,2,3,10KS0265MMUS
120115 ,KR ,495 ,MMUS ,0265 ,Music ,5113 ,Musicology ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,10KS0265MMUS
120115 ,KR ,495 ,MMUS ,0265 ,Music ,5114 ,Piano Pedagogy ,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1,10KS0265MMUS
120115 ,KR ,495 ,MMUS ,0265 ,Music ,5116 ,Instrumental Conducting (Orch) ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,10KS0265MMUS
120115 ,KR ,495 ,MMUS ,0265 ,Music ,5118 ,Jazz Performance ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0265MMUS
120115 ,KR ,495 ,PHD ,0168 ,Music Education ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0168PHD
120115 ,KR ,495 ,PHD ,1481 ,Musicology ,  ,  ,6,3,3,0,6,0,0,0,0,0,0,0,0,0,0,4,2,10KS1481PHD
120115 ,KR ,526 ,BFA ,0148 ,Graphic Design ,  ,  ,5,1,4,0,2,1,1,0,0,0,0,1,0,1,0,4,1,10KR0148BFA
120115 ,KR ,526 ,BFA ,0150 ,History of Art ,  ,  ,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KR0150BFA
120115 ,KR ,526 ,BFA ,0151 ,Photography ,  ,  ,5,1,4,0,1,0,1,2,0,0,1,0,0,1,1,5,0,10KR0151BFA
120115 ,KR ,526 ,BFA ,0152 ,Industrial Design ,  ,  ,8,2,6,0,4,1,0,0,0,0,1,2,0,0,0,5,3,10KR0152BFA
120115 ,KR ,526 ,BFA ,0169 ,Art Education ,  ,  ,4,2,2,0,3,0,0,0,0,0,1,0,0,1,1,4,0,10KR0169BFA
120115 ,KR ,526 ,BFA ,5128 ,New Media ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KR5128BFA
120115 ,KR ,526 ,EDM ,0169 ,Art Education ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,10KS0169EDM
120115 ,KR ,526 ,MA ,0169 ,Art Education ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS0169MA
120115 ,KR ,526 ,MA ,0250 ,Art History ,  ,  ,4,0,4,0,3,0,0,1,0,0,0,0,0,0,0,1,3,10KS0250MA
120115 ,KR ,526 ,MFA ,0252 ,Art and Design ,0255 ,Industrial Design ,4,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,4,10KS0255MFA
120115 ,KR ,526 ,NONE ,4090 ,Art Foundation ,  ,  ,5,1,4,0,5,0,0,0,0,0,0,0,0,0,0,4,1,10KR4090NONE
120115 ,KR ,526 ,PHD ,0169 ,Art Education ,  ,  ,3,2,1,0,2,0,0,0,0,0,0,1,0,0,0,2,1,10KS0169PHD
120115 ,KR ,526 ,PHD ,0250 ,Art History ,  ,  ,5,1,4,0,2,0,0,0,0,0,0,2,1,0,0,1,4,10KS0250PHD
120115 ,KR ,569 ,BLA ,0156 ,Landscape Architecture ,5095 ,Five-Year Program ,11,7,4,0,8,1,0,0,0,0,0,2,0,0,0,9,2,10KR5095BLA
120115 ,KR ,569 ,MLA ,0156 ,Landscape Architecture ,  ,  ,4,0,4,0,1,3,0,0,0,0,0,0,0,0,0,1,3,10KS0156MLA
120115 ,KR ,569 ,PHD ,0156 ,Landscape Architecture ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,10KS0156PHD
120115 ,KR ,733 ,BA ,0155 ,Urban Planning ,  ,  ,5,5,0,0,3,0,2,0,0,0,0,0,0,2,0,5,0,10KR0155BA
120115 ,KR ,733 ,MUP ,0155 ,Urban Planning ,  ,  ,6,2,4,0,2,1,0,0,0,0,1,2,0,0,0,2,4,10KS0155MUP
120115 ,KR ,733 ,PHD ,0274 ,Regional Planning ,  ,  ,4,1,3,0,2,0,0,0,0,0,0,2,0,0,0,1,3,10KS0274PHD
120115 ,KR ,767 ,BS ,0146 ,Architectural Studies ,  ,  ,27,16,11,0,17,4,2,1,0,0,0,3,0,2,0,23,4,10KR0146BS
120115 ,KR ,767 ,MARCH ,0249 ,Architecture ,0247 ,Architecture - 2 Yr ,18,12,6,0,10,1,1,3,0,0,0,3,0,1,0,12,6,10KS0247MARC
120115 ,KR ,767 ,MARCH ,0249 ,Architecture ,0248 ,Architecture Track 3 ,5,1,4,0,4,0,0,1,0,0,0,0,0,1,0,3,2,10KS0248MARC
120115 ,KR ,767 ,PHD ,0249 ,Architecture ,  ,  ,4,2,2,0,1,0,0,0,0,0,0,3,0,0,0,1,3,10KS0249PHD
120115 ,KR ,801 ,BFA ,0261 ,Dance ,  ,  ,5,0,5,0,3,2,0,0,0,0,0,0,0,0,0,4,1,10KR0261BFA
120115 ,KR ,801 ,MFA ,0261 ,Dance ,  ,  ,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,1,5,10KS0261MFA
120115 ,KR ,883 ,BFA ,0162 ,Theatre ,4081 ,Acting ,10,6,4,0,6,0,2,1,0,0,1,0,0,3,0,8,2,10KR4081BFA
120115 ,KR ,883 ,BFA ,0162 ,Theatre ,4084 ,Lighting Design ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KR4084BFA
120115 ,KR ,883 ,BFA ,0162 ,Theatre ,4085 ,Sound Design and Technology ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KR4085BFA
120115 ,KR ,883 ,BFA ,0162 ,Theatre ,4086 ,Scenic Design ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KR4086BFA
120115 ,KR ,883 ,MA ,0162 ,Theatre ,  ,  ,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,10KS0162MA
120115 ,KR ,883 ,MFA ,0162 ,Theatre ,0271 ,Design and Technology ,4,3,1,0,1,0,0,0,0,0,2,1,0,1,2,2,2,10KS0271MFA
120115 ,KR ,883 ,MFA ,0162 ,Theatre ,0272 ,Acting ,4,2,2,0,3,0,0,1,0,0,0,0,0,0,0,2,2,10KS0272MFA
120115 ,KR ,883 ,NONE ,0162 ,Theatre ,4080 ,Theatre Foundations ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KR4080NONE
120115 ,KR ,883 ,PHD ,0162 ,Theatre ,  ,  ,9,6,3,0,7,1,0,0,1,0,0,0,0,0,1,5,4,10KS0162PHD
120115 ,KR ,  ,  ,  ,Fine & Applied Arts ,  ,***College total*** ,308,145,163,0,207,18,17,11,1,0,9,41,4,23,6,194,114, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120115 ,KS ,  ,  ,  ,Graduate College ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120115 ,KS ,486 ,NDEG ,0067 ,Nondegree ,  ,  ,8,4,4,0,7,0,0,0,0,0,0,0,1,0,0,7,1,10KS0067NDEG
120115 ,KS ,  ,  ,  ,Graduate College ,  ,***College total*** ,8,4,4,0,7,0,0,0,0,0,0,0,1,0,0,7,1, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120115 ,KT ,  ,  ,  ,Media ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120115 ,KT ,238 ,BS ,0382 ,Media Studies ,  ,  ,3,1,2,0,0,1,1,1,0,0,0,0,0,1,0,2,1,10KT0382BS
120115 ,KT ,238 ,PHD ,0279 ,Communications ,  ,  ,19,9,10,0,2,0,2,5,0,0,2,8,0,4,1,5,14,10KS0279PHD
120115 ,KT ,238 ,PHD ,5202 ,Communications and Media ,  ,  ,4,3,1,0,2,0,1,0,0,0,1,0,0,2,0,2,2,10KS5202PHD
