"UIUC On-Campus Student Enrollment by Curriculum, Sex, Race/Ethnicity, and Residency",,,,,,,,,,,,,,,,,,,,,
SPRING 2009,,,,,,,,"REVISED:  November 20, 2009",,,,,,,,,,,,,
Division of Management Information,,,,,,*** This report is derived from the Registration Census 10-day student statistics.  Any Codebook changes made after ,,,,,,,,,,,,,,,
,,,,,,the tenth day of class will not be reflected.  Students obtaining a second bachelor's degree are no longer counted separately.,,,,,,,,,,,,,,,
Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,By Gender,,,By Self-reported Race/Ethnicity,,,,,,,By Residency,,Academic Program Code
,,,,,,,,,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,International,Unknown,Illinois,Non-Illinois,
,,,,,,,,,,,,,,,,,,,,,
120091 , , , , ,***Campus total*** , , ,39786,21172,18579,35,23816,4611,2415,2384,115,5495,950,29819,9967,
120091 , , , , ,Undergraduate , , ,29721,15790,13903,28,18976,3944,1989,2025,87,2105,595,26005,3716,
120091 , , , , ,Graduate , , ,9050,4975,4069,6,4225,595,378,315,21,3366,150,3061,5989,
120091 , , , , ,Professional , , ,1015,407,607,1,615,72,48,44,7,24,205,753,262,
,,,,,,,,,,,,,,,,,,,,,
120091 ,KL ,  ,  ,  ,"Agr, Cons, Env Sci ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120091 ,KL ,470 ,BS ,0009 ,"Agribusiness, Farm & Financial ",0010 ,Agri-Accounting ,9,6,3,0,9,0,0,0,0,0,0,9,0,10KL0010BS
120091 ,KL ,470 ,BS ,0009 ,"Agribusiness, Farm & Financial ",0011 ,Agri-Finance ,3,3,0,0,3,0,0,0,0,0,0,3,0,10KL0011BS
120091 ,KL ,470 ,BS ,0009 ,"Agribusiness, Farm & Financial ",0012 ,Farm Management ,3,3,0,0,2,0,0,0,0,0,1,3,0,10KL0012BS
120091 ,KL ,470 ,BS ,0009 ,"Agribusiness, Farm & Financial ",0013 ,Agribusiness Markets & Mgmt ,11,10,1,0,10,0,1,0,0,0,0,11,0,10KL0013BS
120091 ,KL ,470 ,BS ,0017 ,"Intl, Resource, Consumer Econ ",0018 ,Consumer Economics & Finance ,5,3,2,0,3,0,0,2,0,0,0,5,0,10KL0018BS
120091 ,KL ,470 ,BS ,0017 ,"Intl, Resource, Consumer Econ ",0019 ,Env & Natural Resource Mgmt ,4,1,3,0,3,0,1,0,0,0,0,3,1,10KL0019BS
120091 ,KL ,470 ,BS ,0017 ,"Intl, Resource, Consumer Econ ",0021 ,"Policy, Intl Trade, & Dvlpmt ",7,4,3,0,3,3,1,0,0,0,0,7,0,10KL0021BS
120091 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5003 ,Agri-Accounting ,58,33,25,0,42,7,3,3,0,2,1,56,2,10KL5003BS
120091 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5004 ,Agri-Finance ,94,60,34,0,70,11,4,2,0,6,1,86,8,10KL5004BS
120091 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5005 ,Farm Management ,27,25,2,0,26,0,0,0,0,1,0,26,1,10KL5005BS
120091 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5006 ,Agribusiness Markets & Mgmt ,158,103,55,0,137,6,4,4,0,5,2,150,8,10KL5006BS
120091 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5007 ,Consumer Economics & Finance ,115,80,35,0,89,4,3,8,0,5,6,107,8,10KL5007BS
120091 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5008 ,Envirnmntal Economics & Policy ,26,13,13,0,22,0,0,1,0,3,0,22,4,10KL5008BS
120091 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5009 ,Individually Planned Curricula ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KL5009BS
120091 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5010 ,"Policy, Intl Trade, & Dvlpmt ",26,15,11,0,14,6,0,2,0,3,1,23,3,10KL5010BS
120091 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5011 ,Public Policy and Law ,38,22,16,0,23,5,5,5,0,0,0,35,3,10KL5011BS
120091 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5136 ,Financial Planning ,47,38,9,0,37,5,1,3,0,0,1,43,4,10KL5136BS
120091 ,KL ,470 ,MS ,0176 ,Agr & Consumer Economics ,  ,  ,23,12,11,0,11,1,1,2,0,8,0,6,17,10KS0176MS
120091 ,KL ,470 ,NDEG ,0176 ,Agr & Consumer Economics ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0176NDEG
120091 ,KL ,470 ,PHD ,0176 ,Agr & Consumer Economics ,  ,  ,42,22,20,0,9,1,1,0,0,31,0,3,39,10KS0176PHD
120091 ,KL ,483 ,NDEG ,0067 ,Nondegree ,  ,  ,24,14,10,0,11,0,0,1,0,11,1,13,11,10KL0067NDEG
120091 ,KL ,538 ,BS ,0002 ,Animal Sciences ,0005 ,Animal Business Mgt and Ind ,17,9,8,0,15,0,2,0,0,0,0,17,0,10KL0005BS
120091 ,KL ,538 ,BS ,0002 ,Animal Sciences ,0006 ,"Companion,Rec,Lab An Sci ",96,10,86,0,84,3,3,5,0,0,1,94,2,10KL0006BS
120091 ,KL ,538 ,BS ,0002 ,Animal Sciences ,0007 ,Food Animal Science ,28,15,13,0,28,0,0,0,0,0,0,28,0,10KL0007BS
