"UIUC On-Campus Student Enrollment by Curriculum, Sex, Race/Ethnicity, and Residency",,,,,,,,,,,,,,,,,,,,,,,,,
SPRING 2013,,,,,,,,"PUBLICATION DATE:  FEBRUARY 15, 2013",,,,,,,,,,* This section uses the new Federal IPEDS guidelines for reporting racial and ethnic data. ,,,,,,,
Division of Management Information,,,,,,*** This report is derived from the Registration Census 10-day student statistics.  Any Codebook changes made after ,,,,,,,,,,,,"   For more information on these guidelines, see  ",,,,http://www.vpaa.uillinois.edu/RaceEthnicity/index.cfm,,,
,,,,,,the tenth day of class will not be reflected.  Students obtaining a second bachelor's degree are no longer counted separately.,,,,,,,,,,,,,,,All students including multiracial and Hispanic,,,,
Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,By Gender,,,By Self-reported Race/Ethnicity (NEW*),,,,,,,,,,,By Residency,,Academic Program Code
,,,,,,,,,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,Illinois,Non-Illinois,
,,,,,,,,,,,,,,,,,,,,,,,,,
120131 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3970 ,ECh: Mathematics ,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2,0,10KN3970BS
120131 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3975 ,ECh: Psychology ,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,10KN3975BS
120131 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3976 ,ECh: Sociology ,3,0,3,0,1,0,2,0,0,0,0,0,0,2,0,3,0,10KN3976BS
120131 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,4014 ,ECh: Spanish ,6,0,6,0,4,0,1,1,0,0,0,0,0,1,0,6,0,10KN4014BS
120131 ,KN ,613 ,BS ,0095 ,Elementary Education ,3946 ,EIEd: History ,12,3,9,0,8,0,1,3,0,0,0,0,0,1,0,10,2,10KN3946BS
120131 ,KN ,613 ,BS ,0095 ,Elementary Education ,3947 ,EIEd: Language Arts ,62,3,59,0,48,6,3,2,1,0,2,0,0,3,3,62,0,10KN3947BS
120131 ,KN ,613 ,BS ,0095 ,Elementary Education ,3949 ,EIEd: Mathematics ,85,8,77,0,69,9,0,3,0,0,4,0,0,1,0,82,3,10KN3949BS
120131 ,KN ,613 ,BS ,0095 ,Elementary Education ,3950 ,EIEd: Music ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KN3950BS
120131 ,KN ,613 ,BS ,0095 ,Elementary Education ,3953 ,EIEd: Political Science ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KN3953BS
120131 ,KN ,613 ,BS ,0095 ,Elementary Education ,3954 ,ElEd: Psychology ,9,0,9,0,7,0,0,1,0,0,0,1,0,0,0,8,1,10KN3954BS
120131 ,KN ,613 ,BS ,0095 ,Elementary Education ,3955 ,ElEd: Sociology ,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KN3955BS
120131 ,KN ,613 ,BS ,0095 ,Elementary Education ,3956 ,EIEd: Theatre ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KN3956BS
120131 ,KN ,613 ,BS ,0095 ,Elementary Education ,3996 ,EIEd: French ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KN3996BS
120131 ,KN ,613 ,BS ,0095 ,Elementary Education ,3997 ,EIEd: German ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KN3997BS
120131 ,KN ,613 ,BS ,0095 ,Elementary Education ,4004 ,EIEd: Spanish ,35,3,32,0,31,1,1,2,0,0,0,0,0,1,0,34,1,10KN4004BS
120131 ,KN ,613 ,BS ,0095 ,Elementary Education ,5193 ,General Sciences ,16,1,15,0,14,0,0,2,0,0,0,0,0,0,0,16,0,10KN5193BS
120131 ,KN ,613 ,BS ,0095 ,Elementary Education ,5194 ,ESL/Bilingual Education ,8,0,8,0,6,2,0,0,0,0,0,0,0,0,0,7,1,10KN5194BS
120131 ,KN ,613 ,CAS ,1144 ,Curriculum and Instruction ,  ,  ,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10KS1144CAS
120131 ,KN ,613 ,EDD ,1144 ,Curriculum and Instruction ,  ,  ,5,1,4,0,3,0,2,0,0,0,0,0,0,2,0,4,1,10KS1144EDD
120131 ,KN ,613 ,EDM ,0095 ,Elementary Education ,  ,  ,15,2,13,0,6,4,2,3,0,0,0,0,0,4,0,14,1,10KS0095EDM
120131 ,KN ,613 ,EDM ,0095 ,Elementary Education ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0211EDM
120131 ,KN ,613 ,EDM ,0095 ,Elementary Education ,0211 ,Elementary Ed - Cert ,2,0,2,0,1,0,1,0,0,0,0,0,0,1,0,2,0,10KS0211EDM
120131 ,KN ,613 ,EDM ,1144 ,Curriculum and Instruction ,  ,  ,46,8,38,0,32,5,3,2,0,0,0,4,0,3,0,40,6,10KS1144EDM
120131 ,KN ,613 ,EDM ,5082 ,Early Childhood Education ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS5082EDM
120131 ,KN ,613 ,EDM ,8527 ,Secondary Education ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS8527EDM
120131 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5224 ,English ,4,1,3,0,2,1,0,0,0,0,0,0,1,0,0,4,0,10KS8527EDM
120131 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5225 ,Social Studies ,6,4,2,0,4,1,0,1,0,0,0,0,0,0,0,6,0,10KS8527EDM
120131 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5226 ,Sciences ,4,2,2,0,4,0,0,0,0,0,0,0,0,0,0,4,0,10KS8527EDM
120131 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5227 ,Mathematics ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS8527EDM
120131 ,KN ,613 ,MA ,1144 ,Curriculum and Instruction ,  ,  ,5,1,4,0,3,0,0,1,0,0,0,1,0,0,0,4,1,10KS1144MA
120131 ,KN ,613 ,MS ,1144 ,Curriculum and Instruction ,  ,  ,4,1,3,0,2,0,0,1,0,0,0,1,0,0,1,2,2,10KS1144MS
120131 ,KN ,613 ,PHD ,0095 ,Elementary Education ,  ,  ,5,1,4,0,1,0,1,0,0,0,0,3,0,1,0,1,4,10KS0095PHD
120131 ,KN ,613 ,PHD ,0215 ,Secondary & Continuing Educ ,  ,  ,10,1,9,0,1,1,3,0,0,0,0,5,0,3,0,0,10,10KS0215PHD
120131 ,KN ,613 ,PHD ,1144 ,Curriculum and Instruction ,  ,  ,60,15,45,0,29,4,5,6,0,0,0,16,0,5,0,25,35,10KS1144PHD
120131 ,KN ,616 ,PHD ,0210 ,Educational Psychology ,  ,  ,68,17,51,0,23,2,5,8,0,0,1,29,0,7,2,19,49,10KS0210PHD
120131 ,KN ,760 ,CAS ,0209 ,Ed Organization and Leadership ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0209CAS
120131 ,KN ,760 ,CAS ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,2,0,2,0,1,0,1,0,0,0,0,0,0,1,0,2,0,10KS0209CAS
120131 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,  ,  ,22,12,10,0,18,1,3,0,0,0,0,0,0,3,0,22,0,10KS0209EDD
120131 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,  ,  ,3,0,3,0,1,0,2,0,0,0,0,0,0,2,0,3,0,10KS0209EDDX
120131 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,10,5,5,0,6,1,2,0,0,0,0,0,1,2,0,8,2,10KS0209EDD
120131 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,10,7,3,0,9,0,1,0,0,0,0,0,0,1,0,10,0,10KS0209EDD
120131 ,KN ,760 ,EDD ,0220 ,Educational Policy Studies ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10KS0220EDD
120131 ,KN ,760 ,EDD ,4096 ,Human Resource Education ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS4096EDD
120131 ,KN ,760 ,EDD ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,3,2,1,0,1,0,1,0,0,0,0,1,0,1,0,2,1,10KS4096EDD
120131 ,KN ,760 ,EDM ,0209 ,Ed Organization and Leadership ,  ,  ,11,4,7,0,5,0,4,1,0,0,1,0,0,4,1,8,3,10KS0209EDM
120131 ,KN ,760 ,EDM ,0209 ,Ed Organization and Leadership ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KS0209EDMX
120131 ,KN ,760 ,EDM ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,26,2,24,0,19,0,3,1,0,0,2,1,0,3,0,22,4,10KS0209EDM
120131 ,KN ,760 ,EDM ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,30,10,20,0,23,0,5,2,0,0,0,0,0,5,0,30,0,10KS0209EDM
120131 ,KN ,760 ,EDM ,0220 ,Educational Policy Studies ,  ,  ,7,6,1,0,4,0,2,0,0,0,0,1,0,2,0,5,2,10KS0220EDM
120131 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,  ,  ,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,10KS4096EDM
120131 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,13,1,12,0,7,0,1,0,0,0,2,3,0,2,0,9,4,10KS4096EDM
120131 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10KS4096EDMU
120131 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,5138 ,Commnty Coll Teaching & Learng ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS4096EDMU
120131 ,KN ,760 ,MA ,0220 ,Educational Policy Studies ,  ,  ,7,5,2,0,1,0,5,0,0,0,0,1,0,5,0,6,1,10KS0220MA
120131 ,KN ,760 ,MS ,0209 ,Ed Organization and Leadership ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS0209MS
120131 ,KN ,760 ,MS ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10KS4096MS
120131 ,KN ,760 ,PHD ,0209 ,Ed Organization and Leadership ,  ,  ,13,8,5,0,7,1,2,1,0,0,0,2,0,3,0,9,4,10KS0209PHD
120131 ,KN ,760 ,PHD ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,3,1,2,0,2,0,0,1,0,0,0,0,0,0,0,3,0,10KS0209PHD
120131 ,KN ,760 ,PHD ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KS0209PHD
120131 ,KN ,760 ,PHD ,0220 ,Educational Policy Studies ,  ,  ,139,51,88,0,27,8,61,22,1,0,4,13,3,71,3,77,62,10KS0220PHD
120131 ,KN ,760 ,PHD ,0220 ,Educational Policy Studies ,5034 ,African American Studies ,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,1,2,10KS0220PHD
120131 ,KN ,760 ,PHD ,0222 ,Educ Voc Tech ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KS0222PHD
120131 ,KN ,760 ,PHD ,4096 ,Human Resource Education ,  ,  ,13,5,8,0,4,0,1,0,0,0,1,7,0,2,0,6,7,10KS4096PHD
120131 ,KN ,760 ,PHD ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,22,9,13,0,5,1,1,1,0,0,0,14,0,1,0,7,15,10KS4096PHD
120131 ,KN ,  ,  ,  ,Education ,  ,***College total*** ,1249,238,1011,0,757,83,144,101,2,2,28,123,9,165,14,982,267, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120131 ,KP ,  ,  ,  ,Engineering ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120131 ,KP ,227 ,BS ,0102 ,Agricultural Engineering ,3907 ,Food & Bioprocess Engineering ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KP3907BS
120131 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,  ,  ,72,56,16,0,46,6,1,2,0,0,2,15,0,2,0,52,20,10KP5163BS
120131 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,3907 ,Food & Bioprocess Engineering ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KP5163BS
120131 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,5270 ,Agricultural Engineering ,20,15,5,0,16,0,1,1,1,0,0,1,0,1,1,19,1,10KP5163BS
120131 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,5271 ,Biological Engineering ,14,9,5,0,8,3,0,0,0,0,0,3,0,0,0,9,5,10KP5163BS
120131 ,KP ,227 ,MS ,5163 ,Agricultural & Biological Engr ,  ,  ,45,32,13,0,13,0,1,1,0,0,3,26,1,1,0,13,32,10KS5163MS
120131 ,KP ,227 ,NDEG ,0067 ,Nondegree ,  ,  ,175,146,29,0,34,4,0,2,0,0,3,128,4,0,0,43,132,10KP0067NDEG
120131 ,KP ,227 ,PHD ,0102 ,Agricultural Engineering ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0102PHD
120131 ,KP ,227 ,PHD ,5163 ,Agricultural & Biological Engr ,  ,  ,30,20,10,0,8,0,0,2,0,0,0,20,0,0,0,6,24,10KS5163PHD
120131 ,KP ,244 ,BS ,0121 ,Engineering Physics ,  ,  ,174,155,19,0,117,16,2,7,1,0,9,22,0,3,1,133,41,10KP0121BS
120131 ,KP ,244 ,MS ,0240 ,Physics ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0240MS
120131 ,KP ,244 ,MS ,0241 ,Teaching of Physics ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KS0241MS
120131 ,KP ,244 ,PHD ,0240 ,Physics ,  ,  ,249,209,40,0,100,16,1,6,0,0,2,120,4,1,1,11,238,10KS0240PHD
120131 ,KP ,251 ,BS ,0106 ,Civil Engineering ,  ,  ,761,573,188,0,461,87,16,44,0,0,15,137,1,18,2,541,220,10KP0106BS
120131 ,KP ,251 ,MS ,0106 ,Civil Engineering ,  ,  ,266,201,65,0,100,16,3,10,0,0,5,132,0,3,1,79,187,10KS0106MS
120131 ,KP ,251 ,MS ,0231 ,Environ Engr in Civil Engr ,  ,  ,42,22,20,0,16,2,1,2,0,0,2,19,0,3,0,11,31,10KS0231MS
120131 ,KP ,251 ,MS ,0232 ,Environ Science in Civil Engr ,  ,  ,3,2,1,0,1,0,0,0,0,0,0,2,0,0,0,1,2,10KS0232MS
120131 ,KP ,251 ,PHD ,0106 ,Civil Engineering ,  ,  ,156,124,32,0,38,5,0,3,1,0,2,107,0,1,2,15,141,10KS0106PHD
120131 ,KP ,251 ,PHD ,0231 ,Environ Engr in Civil Engr ,  ,  ,45,21,24,0,15,1,0,3,0,0,1,25,0,0,0,6,39,10KS0231PHD
120131 ,KP ,251 ,PHD ,0232 ,Environ Science in Civil Engr ,  ,  ,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,2,10KS0232PHD
120131 ,KP ,343 ,BS ,0408 ,Bioengineering ,  ,  ,183,102,81,0,111,47,1,10,0,0,6,8,0,1,1,156,27,10KP0408BS
120131 ,KP ,343 ,MS ,0408 ,Bioengineering ,  ,  ,9,6,3,0,2,5,0,0,0,0,0,2,0,0,0,4,5,10KS0408MS
120131 ,KP ,343 ,PHD ,0408 ,Bioengineering ,  ,  ,52,28,24,0,21,9,1,4,1,0,0,16,0,1,2,14,38,10KS0408PHD
120131 ,KP ,422 ,BS ,0124 ,General Engineering ,  ,  ,331,239,92,0,209,50,4,17,0,1,9,41,0,6,3,245,86,10KP0124BS
120131 ,KP ,422 ,BS ,0127 ,Industrial Engineering ,  ,  ,213,170,43,0,81,39,4,6,0,0,3,78,2,4,0,118,95,10KP0127BS
120131 ,KP ,422 ,MS ,0127 ,Industrial Engineering ,  ,  ,13,10,3,0,3,1,0,1,0,0,0,8,0,0,0,4,9,10KS0127MS
120131 ,KP ,422 ,MS ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,11,6,5,0,8,1,0,0,0,0,0,2,0,0,0,8,3,10KS3846MS
120131 ,KP ,422 ,PHD ,0127 ,Industrial Engineering ,  ,  ,35,25,10,0,1,1,1,0,0,0,0,32,0,1,0,0,35,10KS0127PHD
120131 ,KP ,422 ,PHD ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,11,8,3,0,5,0,0,0,0,0,0,6,0,0,0,5,6,10KS3846PHD
120131 ,KP ,434 ,BS ,0112 ,Computer Science ,  ,  ,930,855,75,0,388,238,13,28,0,1,18,242,2,16,2,458,472,10KP0112BS
120131 ,KP ,434 ,BS ,0112 ,Computer Science ,1854 ,CS:BS/MS Program ,12,11,1,0,4,0,0,0,0,0,0,8,0,0,0,3,9,10KP1854BS
120131 ,KP ,434 ,MCS ,0112 ,Computer Science ,  ,  ,54,40,14,0,2,0,0,0,0,0,0,51,1,0,0,2,52,10KS0112MCS
120131 ,KP ,434 ,MS ,0112 ,Computer Science ,  ,  ,60,50,10,0,13,5,0,1,0,0,0,41,0,0,0,10,50,10KS0112MS
120131 ,KP ,434 ,MS ,0112 ,Computer Science ,  ,  ,13,12,1,0,4,1,0,0,0,0,1,7,0,0,0,6,7,10KS1854MS
120131 ,KP ,434 ,MS ,4026 ,Bioinformatics ,4028 ,Computer Science ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,10KS4028MS
120131 ,KP ,434 ,PHD ,0112 ,Computer Science ,  ,  ,277,226,51,0,55,17,2,2,0,0,1,198,2,2,0,27,250,10KS0112PHD
120131 ,KP ,545 ,MS ,5244 ,Financial Engineering ,  ,  ,55,35,20,0,4,5,0,0,0,0,0,45,1,0,0,5,50,10KS5244MS
120131 ,KP ,615 ,BS ,4048 ,Aerospace Engineering ,  ,  ,336,290,46,0,206,50,3,33,0,1,10,30,3,4,8,255,81,10KP4048BS
120131 ,KP ,615 ,MS ,4048 ,Aerospace Engineering ,  ,  ,53,42,11,0,20,5,1,1,0,0,1,24,1,1,0,11,42,10KS4048MS
120131 ,KP ,615 ,PHD ,4048 ,Aerospace Engineering ,  ,  ,67,63,4,0,28,3,0,2,0,0,1,33,0,1,1,15,52,10KS4048PHD
120131 ,KP ,917 ,BS ,0118 ,Engineering Mechanics ,  ,  ,113,103,10,0,64,13,1,7,0,2,2,24,0,1,0,82,31,10KP0118BS
120131 ,KP ,917 ,BS ,0133 ,Mechanical Engineering ,  ,  ,783,682,100,1,482,101,11,35,1,3,21,124,5,14,4,548,235,10KP0133BS
120131 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,  ,  ,133,102,31,0,28,11,0,4,0,0,2,88,0,1,0,23,110,10KS0133MS
120131 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,4018 ,BS/MS Mechanical Engineering ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS4018MS
120131 ,KP ,917 ,MS ,0242 ,Theoretical & Applied Mechans ,  ,  ,19,14,5,0,7,1,0,1,0,0,0,10,0,0,0,3,16,10KS0242MS
120131 ,KP ,917 ,PHD ,0133 ,Mechanical Engineering ,  ,  ,154,136,18,0,30,7,0,0,0,0,0,117,0,0,0,12,142,10KS0133PHD
120131 ,KP ,917 ,PHD ,0133 ,Mechanical Engineering ,4018 ,BS/MS Mechanical Engineering ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0133PHD
120131 ,KP ,917 ,PHD ,0242 ,Theoretical & Applied Mechans ,  ,  ,30,25,5,0,9,1,0,1,0,0,0,19,0,0,0,4,26,10KS0242PHD
120131 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,  ,  ,271,213,58,0,123,59,3,7,0,0,14,65,0,4,0,167,104,10KP0130BS
120131 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3908 ,Ceramics ,7,5,2,0,2,1,0,0,0,0,1,2,1,0,0,4,3,10KP3908BS
120131 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3909 ,Electronic Materials ,22,15,7,0,4,8,0,0,0,0,3,7,0,0,0,11,11,10KP3909BS
120131 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3910 ,Metals ,22,19,3,0,16,1,0,2,0,0,2,1,0,0,0,17,5,10KP3910BS
120131 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3911 ,Biomaterials ,20,11,9,0,8,5,0,1,0,0,1,5,0,0,0,14,6,10KP3911BS
120131 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3912 ,Polymer ,34,22,12,0,16,6,1,2,0,0,0,9,0,1,0,21,13,10KP3912BS
120131 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,  ,  ,21,18,3,0,5,2,0,1,0,0,0,13,0,0,0,3,18,10KS0130MS
120131 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,5012 ,BS/MS Materials Science & Eng ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS5012MS
120131 ,KP ,919 ,PHD ,0130 ,Materials Science & Engr ,  ,  ,158,116,42,0,49,12,1,2,1,0,2,91,0,2,1,14,144,10KS0130PHD
120131 ,KP ,933 ,BS ,0109 ,Computer Engineering ,  ,  ,661,602,59,0,258,172,12,32,0,1,16,167,3,15,2,361,300,10KP0109BS
120131 ,KP ,933 ,BS ,0115 ,Electrical Engineering ,  ,  ,1112,983,129,0,337,274,29,40,1,0,17,410,4,30,7,497,615,10KP0115BS
120131 ,KP ,933 ,MS ,1200 ,Electrical & Computer Engr ,  ,  ,205,176,29,0,62,27,3,8,0,0,4,100,1,4,3,41,164,10KS1200MS
120131 ,KP ,933 ,PHD ,1200 ,Electrical & Computer Engr ,  ,  ,251,215,36,0,56,15,5,5,0,0,2,168,0,5,0,37,214,10KS1200PHD
120131 ,KP ,973 ,BS ,0139 ,Nuclear Engineering ,3913 ,"Power, Safety, and the Environ ",12,9,3,0,8,2,0,0,0,0,0,2,0,0,0,10,2,10KP3913BS
120131 ,KP ,973 ,BS ,0139 ,Nuclear Engineering ,3914 ,Plasma and Fusion Sci and Engr ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KP3914BS
120131 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,67,56,11,0,35,13,3,10,0,1,2,3,0,4,2,55,12,10KP5183BS
120131 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3913 ,"Power, Safety, and the Environ ",67,62,5,0,50,6,1,3,0,0,1,5,1,2,0,55,12,10KP5183BS
120131 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3914 ,Plasma and Fusion Sci and Engr ,25,23,2,0,19,4,0,0,0,0,0,2,0,0,0,19,6,10KP5183BS
120131 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3915 ,"Radiol, Medical, & Instr Apps ",9,6,3,0,5,3,0,1,0,0,0,0,0,0,0,9,0,10KP5183BS
120131 ,KP ,973 ,MS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,16,16,0,0,10,2,0,0,0,0,0,4,0,0,0,11,5,10KS5183MS
120131 ,KP ,973 ,PHD ,0139 ,Nuclear Engineering ,  ,  ,11,9,2,0,7,0,0,0,0,0,0,4,0,0,0,3,8,10KS0139PHD
120131 ,KP ,973 ,PHD ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,36,31,5,0,4,3,0,0,0,0,0,29,0,0,0,3,33,10KS5183PHD
120131 ,KP ,  ,  ,  ,Engineering ,  ,***College total*** ,9042,7481,1560,1,3842,1382,126,350,7,10,184,3103,38,153,44,4319,4723, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120131 ,KR ,  ,  ,  ,Fine & Applied Arts ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120131 ,KR ,447 ,NDEG ,0067 ,Nondegree ,  ,  ,28,7,21,0,4,0,1,0,0,0,0,23,0,1,0,5,23,10KR0067NDEG
120131 ,KR ,495 ,AD ,0265 ,Music ,  ,  ,7,2,5,0,3,0,0,1,0,0,0,3,0,0,0,0,7,10KS0265AD
120131 ,KR ,495 ,AMUSD ,0265 ,Music ,  ,  ,16,6,10,0,3,2,0,0,0,0,0,11,0,0,0,2,14,10KS0265AMUS
120131 ,KR ,495 ,AMUSD ,0265 ,Music ,3930 ,Choral Music ,8,3,5,0,2,1,0,0,0,0,0,5,0,0,0,2,6,10KS0265AMUS
120131 ,KR ,495 ,AMUSD ,0265 ,Music ,5110 ,Performance and Literature ,139,48,90,1,40,3,1,6,0,0,0,88,1,1,0,20,119,10KS0265AMUS
120131 ,KR ,495 ,AMUSD ,0265 ,Music ,5111 ,Music Composition ,15,10,5,0,4,0,0,0,0,0,1,10,0,0,0,1,14,10KS0265AMUS
120131 ,KR ,495 ,AMUSD ,0265 ,Music ,5117 ,Vocal Coaching & Accompanying ,5,2,3,0,1,1,0,0,0,0,0,3,0,0,0,1,4,10KS0265AMUS
120131 ,KR ,495 ,AMUSD ,0265 ,Music ,5118 ,Jazz Performance ,21,19,2,0,12,1,2,2,0,0,0,4,0,2,0,8,13,10KS0265AMUS
120131 ,KR ,495 ,AMUSD ,0265 ,Music ,5315 ,Instrmntl Conducting Orchestra ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS0265AMUS
120131 ,KR ,495 ,BA ,0265 ,Music ,  ,  ,21,10,11,0,14,4,0,1,0,0,1,1,0,0,0,16,5,10KR0265BA
120131 ,KR ,495 ,BME ,0168 ,Music Education ,3930 ,Choral Music ,32,11,21,0,25,3,1,2,0,0,1,0,0,2,1,30,2,10KR3930BME
120131 ,KR ,495 ,BME ,0168 ,Music Education ,3931 ,Instrumental Music ,102,51,51,0,86,6,3,4,0,0,3,0,0,3,0,93,9,10KR3931BME
120131 ,KR ,495 ,BME ,0168 ,Music Education ,3932 ,Elementary General Music ,6,2,4,0,3,2,0,1,0,0,0,0,0,0,0,6,0,10KR3932BME
120131 ,KR ,495 ,BMUS ,0157 ,Voice ,  ,  ,27,4,23,0,24,0,1,1,0,0,0,0,1,2,0,24,3,10KR0157BMUS
120131 ,KR ,495 ,BMUS ,0158 ,Instrumental Music ,  ,  ,71,30,41,0,47,14,0,3,1,0,1,5,0,1,1,53,18,10KR0158BMUS
120131 ,KR ,495 ,BMUS ,0159 ,Music Composition ,  ,  ,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,4,1,10KR0159BMUS
120131 ,KR ,495 ,BMUS ,0160 ,Music History ,  ,  ,3,1,2,0,2,0,0,0,0,0,1,0,0,0,0,2,1,10KR0160BMUS
