"UIUC On-Campus Student Enrollment by Curriculum, Sex, Race/Ethnicity, and Residency",,,,,,,,,,,,,,,,,,,,,,,,,
SUMMER 2012,,,,,,,,"PUBLICATION DATE:  SEPTEMBER 13, 2012",,,,,,,,,,* This section uses the new Federal IPEDS guidelines for reporting racial and ethnic data. ,,,,,,,
Division of Management Information,,,,,,*** This report is derived from the Registration Census 10-day student statistics.  Any Codebook changes made after ,,,,,,,,,,,,"   For more information on these guidelines, see  ",,,,http://www.vpaa.uillinois.edu/RaceEthnicity/index.cfm,,,
,,,,,,the tenth day of class will not be reflected.  Students obtaining a second bachelor's degree are no longer counted separately.,,,,,,,,,,,,,,,All students including multiracial and Hispanic,,,,
Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,By Gender,,,By Self-reported Race/Ethnicity (NEW*),,,,,,,,,,,By Residency,,Academic Program Code
,,,,,,,,,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,Illinois,Non-Illinois,
,,,,,,,,,,,,,,,,,,,,,,,,,
120125 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5225 ,Social Studies ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS8527EDM
120125 ,KN ,613 ,MS ,1144 ,Curriculum and Instruction ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10KS1144MS
120125 ,KN ,613 ,PHD ,0095 ,Elementary Education ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS0095PHD
120125 ,KN ,613 ,PHD ,0215 ,Secondary & Continuing Educ ,  ,  ,5,2,3,0,2,0,1,0,0,0,0,2,0,1,0,2,3,10KS0215PHD
120125 ,KN ,613 ,PHD ,1144 ,Curriculum and Instruction ,  ,  ,15,1,14,0,7,2,2,2,0,0,0,2,0,2,0,5,10,10KS1144PHD
120125 ,KN ,616 ,PHD ,0210 ,Educational Psychology ,  ,  ,25,5,20,0,7,0,5,4,0,0,1,8,0,6,0,10,15,10KS0210PHD
120125 ,KN ,760 ,CAS ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,2,0,2,0,1,0,1,0,0,0,0,0,0,1,0,2,0,10KS0209CAS
120125 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,  ,  ,4,0,4,0,3,0,0,0,0,0,0,0,1,0,0,4,0,10KS0209EDD
120125 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,3,1,2,0,2,0,1,0,0,0,0,0,0,1,0,2,1,10KS0209EDD
120125 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KS0209EDD
120125 ,KN ,760 ,EDD ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KS4096EDD
120125 ,KN ,760 ,EDM ,0209 ,Ed Organization and Leadership ,  ,  ,6,2,4,0,6,0,0,0,0,0,0,0,0,0,0,6,0,10KS0209EDM
120125 ,KN ,760 ,EDM ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,6,1,5,0,4,0,1,0,0,0,1,0,0,1,1,5,1,10KS0209EDM
120125 ,KN ,760 ,EDM ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,27,9,18,0,21,0,4,2,0,0,0,0,0,4,0,27,0,10KS0209EDM
120125 ,KN ,760 ,EDM ,0220 ,Educational Policy Studies ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,10KS0220EDM
120125 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,3,1,2,0,1,1,1,0,0,0,0,0,0,1,0,3,0,10KS4096EDM
120125 ,KN ,760 ,MA ,0220 ,Educational Policy Studies ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,10KS0220MA
120125 ,KN ,760 ,MS ,0209 ,Ed Organization and Leadership ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS0209MS
120125 ,KN ,760 ,MS ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS0209MS
120125 ,KN ,760 ,MS ,4096 ,Human Resource Education ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS4096MS
120125 ,KN ,760 ,PHD ,0209 ,Ed Organization and Leadership ,  ,  ,3,1,2,0,2,0,1,0,0,0,0,0,0,1,0,2,1,10KS0209PHD
120125 ,KN ,760 ,PHD ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10KS0209PHD
120125 ,KN ,760 ,PHD ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KS0209PHD
120125 ,KN ,760 ,PHD ,0220 ,Educational Policy Studies ,  ,  ,55,21,34,0,10,0,27,15,1,0,1,0,1,32,1,27,28,10KS0220PHD
120125 ,KN ,760 ,PHD ,0220 ,Educational Policy Studies ,5034 ,African American Studies ,2,2,0,0,0,0,2,0,0,0,0,0,0,2,0,1,1,10KS0220PHD
120125 ,KN ,760 ,PHD ,4096 ,Human Resource Education ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS4096PHD
120125 ,KN ,760 ,PHD ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,4,2,2,0,1,0,1,0,0,0,0,2,0,1,0,2,2,10KS4096PHD
120125 ,KN ,  ,  ,  ,Education ,  ,***College total*** ,334,64,270,0,192,21,61,35,1,0,4,17,3,69,3,247,87, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120125 ,KP ,  ,  ,  ,Engineering ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120125 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,  ,  ,16,13,3,0,9,3,1,0,0,0,0,2,1,1,0,11,5,10KP5163BS
120125 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,3907 ,Food & Bioprocess Engineering ,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,10KP5163BS
120125 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,5270 ,Agricultural Engineering ,4,3,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,10KP5163BS
120125 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,5271 ,Biological Engineering ,4,2,2,0,3,1,0,0,0,0,0,0,0,0,0,4,0,10KP5163BS
120125 ,KP ,227 ,MS ,5163 ,Agricultural & Biological Engr ,  ,  ,23,14,9,0,2,0,0,2,0,0,3,16,0,0,0,5,18,10KS5163MS
120125 ,KP ,227 ,NDEG ,0067 ,Nondegree ,  ,  ,5,4,1,0,4,1,0,0,0,0,0,0,0,0,0,5,0,10KP0067NDEG
120125 ,KP ,227 ,PHD ,0102 ,Agricultural Engineering ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0102PHD
120125 ,KP ,227 ,PHD ,5163 ,Agricultural & Biological Engr ,  ,  ,20,15,5,0,4,1,0,1,0,0,0,14,0,0,0,2,18,10KS5163PHD
120125 ,KP ,244 ,BS ,0121 ,Engineering Physics ,  ,  ,18,18,0,0,11,1,1,1,0,0,2,2,0,1,0,15,3,10KP0121BS
120125 ,KP ,244 ,MS ,0241 ,Teaching of Physics ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0241MS
120125 ,KP ,244 ,PHD ,0240 ,Physics ,  ,  ,99,82,17,0,39,5,1,1,0,0,0,51,2,1,0,4,95,10KS0240PHD
120125 ,KP ,251 ,BS ,0106 ,Civil Engineering ,  ,  ,83,55,28,0,45,11,0,2,0,0,0,25,0,0,0,54,29,10KP0106BS
120125 ,KP ,251 ,MS ,0106 ,Civil Engineering ,  ,  ,90,68,22,0,45,6,2,4,1,0,2,30,0,2,2,35,55,10KS0106MS
120125 ,KP ,251 ,MS ,0231 ,Environ Engr in Civil Engr ,  ,  ,13,4,9,0,4,1,0,1,0,0,2,5,0,1,0,4,9,10KS0231MS
120125 ,KP ,251 ,MS ,0232 ,Environ Science in Civil Engr ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KS0232MS
120125 ,KP ,251 ,PHD ,0106 ,Civil Engineering ,  ,  ,54,44,10,0,21,1,0,0,0,0,0,32,0,0,0,9,45,10KS0106PHD
120125 ,KP ,251 ,PHD ,0231 ,Environ Engr in Civil Engr ,  ,  ,23,10,13,0,9,0,0,2,0,0,0,12,0,0,0,3,20,10KS0231PHD
120125 ,KP ,251 ,PHD ,0232 ,Environ Science in Civil Engr ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0232PHD
120125 ,KP ,343 ,BS ,0408 ,Bioengineering ,  ,  ,32,16,16,0,19,10,0,2,0,0,0,1,0,0,0,31,1,10KP0408BS
120125 ,KP ,343 ,MS ,0408 ,Bioengineering ,  ,  ,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10KS0408MS
120125 ,KP ,343 ,PHD ,0408 ,Bioengineering ,  ,  ,37,19,18,0,14,8,0,4,0,0,1,10,0,0,1,11,26,10KS0408PHD
120125 ,KP ,422 ,BS ,0124 ,General Engineering ,  ,  ,52,39,13,0,28,7,0,3,0,0,2,12,0,0,1,31,21,10KP0124BS
120125 ,KP ,422 ,BS ,0127 ,Industrial Engineering ,  ,  ,25,18,7,0,7,3,1,0,0,0,0,14,0,1,0,6,19,10KP0127BS
120125 ,KP ,422 ,MS ,0127 ,Industrial Engineering ,  ,  ,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10KS0127MS
120125 ,KP ,422 ,MS ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS3846MS
120125 ,KP ,422 ,PHD ,0127 ,Industrial Engineering ,  ,  ,18,10,8,0,0,0,1,0,0,0,0,17,0,1,0,0,18,10KS0127PHD
120125 ,KP ,422 ,PHD ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,8,5,3,0,3,0,0,0,0,0,0,5,0,0,0,4,4,10KS3846PHD
120125 ,KP ,434 ,BS ,0112 ,Computer Science ,  ,  ,159,141,18,0,40,30,0,2,0,0,2,85,0,0,0,48,111,10KP0112BS
120125 ,KP ,434 ,BS ,0112 ,Computer Science ,1854 ,CS:BS/MS Program ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KP1854BS
120125 ,KP ,434 ,MCS ,0112 ,Computer Science ,  ,  ,14,9,5,0,0,0,0,0,0,0,0,14,0,0,0,0,14,10KS0112MCS
120125 ,KP ,434 ,MS ,0112 ,Computer Science ,  ,  ,19,17,2,0,2,2,0,1,0,0,0,14,0,0,0,2,17,10KS0112MS
120125 ,KP ,434 ,MS ,0112 ,Computer Science ,1854 ,CS:BS/MS Program ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS1854MS
120125 ,KP ,434 ,MS ,4026 ,Bioinformatics ,4028 ,Computer Science ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS4028MS
120125 ,KP ,434 ,PHD ,0112 ,Computer Science ,  ,  ,135,118,17,0,17,4,1,0,0,0,1,111,1,1,1,11,124,10KS0112PHD
120125 ,KP ,545 ,MS ,5244 ,Financial Engineering ,  ,  ,10,5,5,0,0,1,0,0,0,0,0,9,0,0,0,0,10,10KS5244MS
120125 ,KP ,615 ,BS ,4048 ,Aerospace Engineering ,  ,  ,49,45,4,0,31,4,1,3,1,0,1,7,1,1,1,34,15,10KP4048BS
120125 ,KP ,615 ,MS ,4048 ,Aerospace Engineering ,  ,  ,15,9,6,0,4,0,0,0,0,0,0,11,0,0,0,0,15,10KS4048MS
120125 ,KP ,615 ,PHD ,4048 ,Aerospace Engineering ,  ,  ,20,19,1,0,9,1,0,1,0,0,0,9,0,0,0,5,15,10KS4048PHD
120125 ,KP ,917 ,BS ,0118 ,Engineering Mechanics ,  ,  ,13,11,2,0,7,3,0,0,0,0,0,3,0,0,0,8,5,10KP0118BS
120125 ,KP ,917 ,BS ,0133 ,Mechanical Engineering ,  ,  ,119,102,17,0,62,16,1,3,0,0,2,35,0,1,0,73,46,10KP0133BS
120125 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,  ,  ,72,61,11,0,20,6,0,3,0,0,1,42,0,0,0,12,60,10KS0133MS
120125 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,4018 ,BS/MS Mechanical Engineering ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS4018MS
120125 ,KP ,917 ,MS ,0242 ,Theoretical & Applied Mechans ,  ,  ,9,7,2,0,4,1,0,1,0,0,0,3,0,0,0,3,6,10KS0242MS
120125 ,KP ,917 ,PHD ,0133 ,Mechanical Engineering ,  ,  ,127,113,14,0,24,3,0,0,0,0,0,99,1,0,0,11,116,10KS0133PHD
120125 ,KP ,917 ,PHD ,0242 ,Theoretical & Applied Mechans ,  ,  ,24,18,6,0,6,1,0,1,0,0,0,16,0,0,0,4,20,10KS0242PHD
120125 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,  ,  ,51,37,14,0,16,14,0,0,0,0,4,17,0,0,0,31,20,10KP0130BS
120125 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3910 ,Metals ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KP3910BS
120125 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3911 ,Biomaterials ,4,1,3,0,1,1,1,0,0,0,0,1,0,1,0,3,1,10KP3911BS
120125 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3912 ,Polymer ,8,4,4,0,3,0,0,0,0,0,0,5,0,0,0,3,5,10KP3912BS
120125 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,  ,  ,4,4,0,0,3,0,0,1,0,0,0,0,0,0,0,2,2,10KS0130MS
120125 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,5012 ,BS/MS Materials Science & Eng ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS5012MS
120125 ,KP ,919 ,PHD ,0130 ,Materials Science & Engr ,  ,  ,62,43,19,0,27,1,0,1,0,0,2,31,0,0,0,7,55,10KS0130PHD
120125 ,KP ,933 ,BS ,0109 ,Computer Engineering ,  ,  ,122,114,8,0,40,24,5,6,0,0,1,45,1,5,1,57,65,10KP0109BS
120125 ,KP ,933 ,BS ,0115 ,Electrical Engineering ,  ,  ,317,276,41,0,70,51,11,13,1,0,2,169,0,11,1,113,204,10KP0115BS
120125 ,KP ,933 ,MS ,1200 ,Electrical & Computer Engr ,  ,  ,94,82,12,0,31,7,1,4,0,0,2,49,0,2,1,19,75,10KS1200MS
120125 ,KP ,933 ,PHD ,1200 ,Electrical & Computer Engr ,  ,  ,201,171,30,0,39,15,4,4,0,0,4,135,0,5,1,26,175,10KS1200PHD
120125 ,KP ,973 ,BS ,0139 ,Nuclear Engineering ,3913 ,"Power, Safety, and the Environ ",4,4,0,0,2,0,0,1,0,0,0,1,0,0,0,3,1,10KP3913BS
120125 ,KP ,973 ,BS ,0139 ,Nuclear Engineering ,3914 ,Plasma and Fusion Sci and Engr ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KP3914BS
120125 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,9,7,2,0,6,1,0,0,0,0,2,0,0,0,2,6,3,10KP5183BS
120125 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3913 ,"Power, Safety, and the Environ ",19,18,1,0,14,0,1,2,0,0,0,2,0,1,0,15,4,10KP5183BS
120125 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3914 ,Plasma and Fusion Sci and Engr ,6,5,1,0,2,3,0,0,0,0,0,1,0,0,0,5,1,10KP5183BS
120125 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3915 ,"Radiol, Medical, & Instr Apps ",4,3,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,10KP5183BS
120125 ,KP ,973 ,MS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,10KS5183MS
120125 ,KP ,973 ,PHD ,0139 ,Nuclear Engineering ,  ,  ,5,3,2,0,3,0,0,0,0,0,0,2,0,0,0,2,3,10KS0139PHD
120125 ,KP ,973 ,PHD ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,6,4,2,0,0,1,0,0,0,0,0,5,0,0,0,0,6,10KS5183PHD
120125 ,KP ,  ,  ,  ,Engineering ,  ,***College total*** ,2346,1906,440,0,765,250,34,70,3,0,36,1181,7,37,12,754,1592, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120125 ,KR ,  ,  ,  ,Fine & Applied Arts ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120125 ,KR ,447 ,NDEG ,0067 ,Nondegree ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KR0067NDEG
120125 ,KR ,495 ,AMUSD ,0265 ,Music ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0265AMUS
120125 ,KR ,495 ,AMUSD ,0265 ,Music ,3930 ,Choral Music ,4,1,3,0,3,1,0,0,0,0,0,0,0,0,0,2,2,10KS0265AMUS
120125 ,KR ,495 ,AMUSD ,0265 ,Music ,5110 ,Performance and Literature ,16,9,7,0,10,1,0,2,0,0,0,3,0,0,0,4,12,10KS0265AMUS
120125 ,KR ,495 ,AMUSD ,0265 ,Music ,5111 ,Music Composition ,4,3,1,0,2,0,0,0,0,0,0,2,0,0,0,0,4,10KS0265AMUS
120125 ,KR ,495 ,AMUSD ,0265 ,Music ,5117 ,Vocal Coaching & Accompanying ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0265AMUS
120125 ,KR ,495 ,AMUSD ,0265 ,Music ,5118 ,Jazz Performance ,3,3,0,0,2,0,1,0,0,0,0,0,0,1,0,1,2,10KS0265AMUS
120125 ,KR ,495 ,BA ,0265 ,Music ,  ,  ,7,4,3,0,4,2,0,1,0,0,0,0,0,0,0,4,3,10KR0265BA
120125 ,KR ,495 ,BME ,0168 ,Music Education ,3930 ,Choral Music ,3,0,3,0,2,1,0,0,0,0,0,0,0,0,0,3,0,10KR3930BME
120125 ,KR ,495 ,BME ,0168 ,Music Education ,3931 ,Instrumental Music ,13,4,9,0,12,0,0,1,0,0,0,0,0,0,0,13,0,10KR3931BME
120125 ,KR ,495 ,BME ,0168 ,Music Education ,3932 ,Elementary General Music ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KR3932BME
120125 ,KR ,495 ,BMUS ,0157 ,Voice ,  ,  ,7,1,6,0,5,0,1,0,0,0,0,1,0,1,0,6,1,10KR0157BMUS
120125 ,KR ,495 ,BMUS ,0158 ,Instrumental Music ,  ,  ,10,4,6,0,5,4,1,0,0,0,0,0,0,1,0,9,1,10KR0158BMUS
120125 ,KR ,495 ,BMUS ,0159 ,Music Composition ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KR0159BMUS
120125 ,KR ,495 ,BMUS ,0161 ,Open Studies ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KR0161BMUS
120125 ,KR ,495 ,BMUS ,5045 ,Jazz Performance ,  ,  ,5,3,2,0,4,0,1,0,0,0,0,0,0,1,0,5,0,10KR5045BMUS
120125 ,KR ,495 ,EDD ,0168 ,Music Education ,  ,  ,3,2,1,0,2,0,1,0,0,0,0,0,0,1,0,0,3,10KS0168EDD
120125 ,KR ,495 ,MME ,0168 ,Music Education ,  ,  ,23,15,8,0,22,0,0,0,0,0,1,0,0,1,0,19,4,10KS0168MME
120125 ,KR ,495 ,MMUS ,0265 ,Music ,5110 ,Performance and Literature ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,10KS0265MMUS
120125 ,KR ,495 ,MMUS ,0265 ,Music ,5111 ,Music Composition ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,10KS0265MMUS
120125 ,KR ,495 ,MMUS ,0265 ,Music ,5113 ,Musicology ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,10KS0265MMUS
120125 ,KR ,495 ,MMUS ,0265 ,Music ,5114 ,Piano Pedagogy ,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,10KS0265MMUS
120125 ,KR ,495 ,MMUS ,0265 ,Music ,5115 ,Instrumental Conducting (Band) ,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,10KS0265MMUS
120125 ,KR ,495 ,PHD ,0168 ,Music Education ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0168PHD
120125 ,KR ,495 ,PHD ,1481 ,Musicology ,  ,  ,7,3,4,0,7,0,0,0,0,0,0,0,0,0,0,3,4,10KS1481PHD
120125 ,KR ,526 ,BFA ,0148 ,Graphic Design ,  ,  ,9,4,5,0,4,2,0,1,0,0,0,1,1,0,0,7,2,10KR0148BFA
120125 ,KR ,526 ,BFA ,0150 ,History of Art ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KR0150BFA
120125 ,KR ,526 ,BFA ,0151 ,Photography ,  ,  ,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,3,0,10KR0151BFA
120125 ,KR ,526 ,BFA ,0152 ,Industrial Design ,  ,  ,6,3,3,0,2,0,0,0,0,0,0,4,0,0,0,2,4,10KR0152BFA
120125 ,KR ,526 ,BFA ,0153 ,Painting ,  ,  ,8,2,6,0,4,0,1,1,0,0,0,2,0,1,0,7,1,10KR0153BFA
120125 ,KR ,526 ,BFA ,0169 ,Art Education ,  ,  ,10,1,9,0,8,0,1,0,0,0,0,0,1,1,0,10,0,10KR0169BFA
120125 ,KR ,526 ,BFA ,5128 ,New Media ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10KR5128BFA
120125 ,KR ,526 ,MA ,0169 ,Art Education ,  ,  ,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,10KS0169MA
120125 ,KR ,526 ,MA ,0250 ,Art History ,  ,  ,3,0,3,0,1,0,0,2,0,0,0,0,0,0,1,0,3,10KS0250MA
120125 ,KR ,526 ,MFA ,0252 ,Art and Design ,0254 ,Graphic Design ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0254MFA
120125 ,KR ,526 ,MFA ,0252 ,Art and Design ,0255 ,Industrial Design ,3,2,1,0,0,1,0,0,0,0,0,2,0,0,0,1,2,10KS0255MFA
120125 ,KR ,526 ,NONE ,4090 ,Art Foundation ,  ,  ,7,2,5,0,6,0,0,1,0,0,0,0,0,0,0,6,1,10KR4090NONE
120125 ,KR ,526 ,PHD ,0169 ,Art Education ,  ,  ,4,0,4,0,2,0,0,0,0,0,0,2,0,0,0,2,2,10KS0169PHD
120125 ,KR ,526 ,PHD ,0250 ,Art History ,  ,  ,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,1,4,10KS0250PHD
120125 ,KR ,569 ,BLA ,0156 ,Landscape Architecture ,  ,  ,22,11,11,0,14,4,0,1,0,0,0,3,0,0,0,17,5,10KR0156BLA
120125 ,KR ,569 ,BLA ,0156 ,Landscape Architecture ,5095 ,Five-Year Program ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KR5095BLA
120125 ,KR ,569 ,MLA ,0156 ,Landscape Architecture ,  ,  ,11,4,7,0,7,0,0,0,0,0,0,4,0,0,0,7,4,10KS0156MLA
120125 ,KR ,569 ,PHD ,0156 ,Landscape Architecture ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0156PHD
120125 ,KR ,733 ,BA ,0155 ,Urban Planning ,  ,  ,18,10,8,0,5,0,3,5,0,0,0,5,0,4,0,13,5,10KR0155BA
120125 ,KR ,733 ,MUP ,0155 ,Urban Planning ,  ,  ,13,7,6,0,6,0,1,1,0,0,0,5,0,1,0,6,7,10KS0155MUP
120125 ,KR ,733 ,PHD ,0274 ,Regional Planning ,  ,  ,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,10KS0274PHD
120125 ,KR ,767 ,BS ,0146 ,Architectural Studies ,  ,  ,57,30,27,0,29,10,2,4,1,0,1,10,0,2,1,41,16,10KR0146BS
120125 ,KR ,767 ,MARCH ,0249 ,Architecture ,0247 ,Architecture - 2 Yr ,22,14,8,0,12,1,1,2,0,0,1,5,0,1,0,13,9,10KS0247MARC
120125 ,KR ,767 ,MARCH ,0249 ,Architecture ,0248 ,Architecture Track 3 ,5,2,3,0,3,0,0,1,0,0,0,1,0,0,0,3,2,10KS0248MARC
120125 ,KR ,767 ,MS ,4091 ,Architectural Studies ,  ,  ,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10KS4091MS
120125 ,KR ,767 ,PHD ,0249 ,Architecture ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0249PHD
120125 ,KR ,801 ,BFA ,0261 ,Dance ,  ,  ,11,0,11,0,6,0,5,0,0,0,0,0,0,5,0,9,2,10KR0261BFA
120125 ,KR ,801 ,MFA ,0261 ,Dance ,  ,  ,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,10KS0261MFA
120125 ,KR ,883 ,BFA ,0162 ,Theatre ,3980 ,Stage Management ,3,1,2,0,2,0,0,0,0,0,1,0,0,0,0,2,1,10KR3980BFA
120125 ,KR ,883 ,BFA ,0162 ,Theatre ,3985 ,Theatre Studies ,4,1,3,0,2,0,1,0,0,0,0,1,0,1,0,3,1,10KR3985BFA
120125 ,KR ,883 ,BFA ,0162 ,Theatre ,4081 ,Acting ,4,3,1,0,2,0,2,0,0,0,0,0,0,2,0,3,1,10KR4081BFA
120125 ,KR ,883 ,BFA ,0162 ,Theatre ,4082 ,Costume Design and Technology ,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,10KR4082BFA
120125 ,KR ,883 ,BFA ,0162 ,Theatre ,4084 ,Lighting Design ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10KR4084BFA
120125 ,KR ,883 ,MA ,0162 ,Theatre ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10KS0162MA
120125 ,KR ,883 ,MFA ,0162 ,Theatre ,0271 ,Design and Technology ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS0271MFA
120125 ,KR ,883 ,NONE ,0162 ,Theatre ,4080 ,Theatre Foundations ,6,1,5,0,4,0,0,2,0,0,0,0,0,0,0,5,1,10KR4080NONE
120125 ,KR ,883 ,PHD ,0162 ,Theatre ,  ,  ,6,4,2,0,4,0,0,0,1,0,1,0,0,0,2,4,2,10KS0162PHD
