"UIUC On-Campus Student Enrollment by Curriculum, Sex, Race/Ethnicity, and Residency",,,,,,,,,,,,,,,,,,,,,
SUMMER 2008,,,,,,,,"PUBLICATION DATE:  November 24, 2009",,,,,,,,,,,,,
Division of Management Information,,,,,,*** This report is derived from the Registration Census 10-day student statistics.  Any Codebook changes made after ,,,,,,,,,,,,,,,
,,,,,,the tenth day of class will not be reflected.  Students obtaining a second bachelor's degree are no longer counted separately.,,,,,,,,,,,,,,,
Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,By Gender,,,By Self-reported Race/Ethnicity,,,,,,,By Residency,,Academic Program Code
,,,,,,,,,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,International,Unknown,Illinois,Non-Illinois,
,,,,,,,,,,,,,,,,,,,,,
120085 , , , , ,***Campus total*** , , ,9626,5129,4491,6,4890,1056,877,601,26,1951,225,5916,3710,
120085 , , , , ,Undergraduate , , ,5064,2720,2340,4,2735,771,642,429,14,371,102,4266,798,
120085 , , , , ,Graduate , , ,4366,2340,2024,2,2036,276,219,165,10,1572,88,1511,2855,
120085 , , , , ,Professional , , ,196,69,127,0,119,9,16,7,2,8,35,139,57,
,,,,,,,,,,,,,,,,,,,,,
120085 ,KL ,  ,  ,  ,"Agr, Cons, Env Sci ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120085 ,KL ,470 ,BS ,0009 ,"Agribusiness, Farm & Financial ",0010 ,Agri-Accounting ,7,5,2,0,5,0,1,1,0,0,0,7,0,10KL0010BS
120085 ,KL ,470 ,BS ,0009 ,"Agribusiness, Farm & Financial ",0011 ,Agri-Finance ,3,3,0,0,3,0,0,0,0,0,0,3,0,10KL0011BS
120085 ,KL ,470 ,BS ,0009 ,"Agribusiness, Farm & Financial ",0012 ,Farm Management ,2,2,0,0,2,0,0,0,0,0,0,2,0,10KL0012BS
120085 ,KL ,470 ,BS ,0009 ,"Agribusiness, Farm & Financial ",0013 ,Agribusiness Markets & Mgmt ,2,2,0,0,2,0,0,0,0,0,0,2,0,10KL0013BS
120085 ,KL ,470 ,BS ,0017 ,"Intl, Resource, Consumer Econ ",0019 ,Env & Natural Resource Mgmt ,2,1,1,0,2,0,0,0,0,0,0,2,0,10KL0019BS
120085 ,KL ,470 ,BS ,0017 ,"Intl, Resource, Consumer Econ ",0021 ,"Policy, Intl Trade, & Dvlpmt ",2,1,1,0,1,1,0,0,0,0,0,1,1,10KL0021BS
120085 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5003 ,Agri-Accounting ,15,10,5,0,10,3,1,0,0,1,0,15,0,10KL5003BS
120085 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5004 ,Agri-Finance ,24,20,4,0,17,4,3,0,0,0,0,23,1,10KL5004BS
120085 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5005 ,Farm Management ,3,3,0,0,3,0,0,0,0,0,0,3,0,10KL5005BS
120085 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5006 ,Agribusiness Markets & Mgmt ,17,11,6,0,13,0,1,2,0,0,1,17,0,10KL5006BS
120085 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5007 ,Consumer Economics & Finance ,18,13,5,0,12,2,1,2,0,0,1,17,1,10KL5007BS
120085 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5010 ,"Policy, Intl Trade, & Dvlpmt ",5,2,3,0,2,2,0,1,0,0,0,5,0,10KL5010BS
120085 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5011 ,Public Policy and Law ,2,1,1,0,2,0,0,0,0,0,0,2,0,10KL5011BS
120085 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5136 ,Financial Planning ,9,7,2,0,5,2,1,1,0,0,0,8,1,10KL5136BS
120085 ,KL ,470 ,MS ,0176 ,Agr & Consumer Economics ,  ,  ,6,2,4,0,2,0,0,1,0,3,0,2,4,10KS0176MS
120085 ,KL ,470 ,PHD ,0176 ,Agr & Consumer Economics ,  ,  ,6,2,4,0,2,1,0,0,0,3,0,1,5,10KS0176PHD
120085 ,KL ,483 ,NDEG ,0067 ,Nondegree ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KL0067NDEG
120085 ,KL ,538 ,BS ,0002 ,Animal Sciences ,0005 ,Animal Business Mgt and Ind ,2,1,1,0,2,0,0,0,0,0,0,2,0,10KL0005BS
120085 ,KL ,538 ,BS ,0002 ,Animal Sciences ,0006 ,"Companion,Rec,Lab An Sci ",14,3,11,0,11,2,0,1,0,0,0,14,0,10KL0006BS
120085 ,KL ,538 ,BS ,0002 ,Animal Sciences ,0007 ,Food Animal Science ,3,2,1,0,3,0,0,0,0,0,0,3,0,10KL0007BS
120085 ,KL ,538 ,BS ,0002 ,Animal Sciences ,0008 ,"Science, Biotech & Pre-VetMed ",42,9,33,0,30,2,4,3,0,2,1,40,2,10KL0008BS
120085 ,KL ,538 ,MS ,0002 ,Animal Sciences ,  ,  ,40,24,16,0,27,0,1,1,0,11,0,25,15,10KS0002MS
120085 ,KL ,538 ,MS ,4026 ,Bioinformatics ,5099 ,Animal Science ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS5099MS
120085 ,KL ,538 ,NDEG ,0002 ,Animal Sciences ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,1,10KS0002NDEG
