"UIUC On-Campus Student Enrollment by Curriculum, Sex, Race/Ethnicity, and Residency",,,,,,,,,,,,,,,,,,,,,
SPRING 2010,,,,,,,,"REVISED:  April 1, 2010",,,,,,,,,,,,,
Division of Management Information,,,,,,*** This report is derived from the Registration Census 10-day student statistics.  Any Codebook changes made after ,,,,,,,,,,,,,,,
,,,,,,the tenth day of class will not be reflected.  Students obtaining a second bachelor's degree are no longer counted separately.,,,,,,,,,,,,,,,
Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,By Gender,,,By Self-reported Race/Ethnicity,,,,,,,By Residency,,Academic Program Code
,,,,,,,,,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,International,Unknown,Illinois,Non-Illinois,
,,,,,,,,,,,,,,,,,,,,,
120101 , , , , ,***Campus total*** , , ,40038,21283,18717,38,23287,4617,2314,2329,99,6234,1158,29245,10793,
120101 , , , , ,Undergraduate , , ,29653,15753,13869,31,18330,3934,1904,1986,70,2652,777,25366,4287,
120101 , , , , ,Graduate , , ,9325,5090,4229,6,4266,614,363,301,23,3555,203,3123,6202,
120101 , , , , ,Professional , , ,1060,440,619,1,691,69,47,42,6,27,178,756,304,
,,,,,,,,,,,,,,,,,,,,,
120101 ,KL ,  ,  ,  ,"Agr, Cons, Env Sci ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120101 ,KL ,306 ,MS ,5186 ,Bioenergy ,5166 ,Professional Science Masters ,6,6,0,0,3,1,0,0,0,2,0,2,4,1PKS5186MS
120101 ,KL ,306 ,MS ,5188 ,Agricultural Production ,5166 ,Professional Science Masters ,4,2,2,0,4,0,0,0,0,0,0,4,0,1PKS5188MS
120101 ,KL ,470 ,BS ,0009 ,"Agribusiness, Farm & Financial ",0010 ,Agri-Accounting ,1,0,1,0,0,1,0,0,0,0,0,1,0,10KL0010BS
120101 ,KL ,470 ,BS ,0009 ,"Agribusiness, Farm & Financial ",0013 ,Agribusiness Markets & Mgmt ,2,2,0,0,1,0,1,0,0,0,0,2,0,10KL0013BS
120101 ,KL ,470 ,BS ,0017 ,"Intl, Resource, Consumer Econ ",0018 ,Consumer Economics & Finance ,1,1,0,0,0,0,0,1,0,0,0,1,0,10KL0018BS
120101 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5003 ,Agri-Accounting ,61,33,28,0,40,4,4,4,0,6,3,56,5,10KL5003BS
120101 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5004 ,Agri-Finance ,58,33,25,0,48,5,1,1,0,3,0,53,5,10KL5004BS
120101 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5005 ,Farm Management ,37,35,2,0,37,0,0,0,0,0,0,37,0,10KL5005BS
120101 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5006 ,Agribusiness Markets & Mgmt ,151,105,46,0,131,8,5,0,0,3,4,146,5,10KL5006BS
120101 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5007 ,Consumer Economics & Finance ,93,65,28,0,71,5,2,6,0,6,3,83,10,10KL5007BS
120101 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5008 ,Envirnmntal Economics & Policy ,35,27,8,0,26,2,0,1,0,5,1,28,7,10KL5008BS
120101 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5010 ,"Policy, Intl Trade, & Dvlpmt ",35,22,13,0,18,8,2,2,0,3,2,31,4,10KL5010BS
120101 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5011 ,Public Policy and Law ,48,27,21,0,26,9,6,6,0,0,1,45,3,10KL5011BS
120101 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5136 ,Financial Planning ,59,44,15,0,40,2,2,3,0,11,1,46,13,10KL5136BS
120101 ,KL ,470 ,MS ,0176 ,Agr & Consumer Economics ,  ,  ,30,15,15,0,18,1,2,0,0,9,0,9,21,10KS0176MS
120101 ,KL ,470 ,PHD ,0176 ,Agr & Consumer Economics ,  ,  ,47,27,20,0,8,1,3,0,0,35,0,3,44,10KS0176PHD
120101 ,KL ,483 ,NDEG ,0067 ,Nondegree ,  ,  ,40,19,21,0,25,1,1,2,1,9,1,29,11,10KL0067NDEG
120101 ,KL ,538 ,BS ,0002 ,Animal Sciences ,0005 ,Animal Business Mgt and Ind ,17,7,10,0,16,0,0,0,0,1,0,16,1,10KL0005BS
120101 ,KL ,538 ,BS ,0002 ,Animal Sciences ,0006 ,"Companion,Rec,Lab An Sci ",101,17,84,0,83,4,6,7,0,0,1,98,3,10KL0006BS
120101 ,KL ,538 ,BS ,0002 ,Animal Sciences ,0007 ,Food Animal Science ,26,10,16,0,26,0,0,0,0,0,0,26,0,10KL0007BS
120101 ,KL ,538 ,BS ,0002 ,Animal Sciences ,0008 ,"Science, Biotech & Pre-VetMed ",350,71,278,1,275,22,17,23,1,3,9,343,7,10KL0008BS
120101 ,KL ,538 ,MS ,0002 ,Animal Sciences ,  ,  ,47,22,25,0,33,2,1,1,0,10,0,32,15,10KS0002MS
120101 ,KL ,538 ,NDEG ,0002 ,Animal Sciences ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0002NDEG
120101 ,KL ,538 ,PHD ,0002 ,Animal Sciences ,  ,  ,58,33,25,0,24,1,0,1,0,32,0,17,41,10KS0002PHD
120101 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0038 ,Food Science ,91,25,66,0,53,15,3,3,0,16,1,75,16,10KL0038BS
