"UIUC On-Campus Student Enrollment by Curriculum, Sex, Race/Ethnicity, and Residency",,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRING 2015,,,,,,,,"PUBLICATION DATE:  FEBRUARY 13, 2015",,,,,,,,,,* This section uses the new Federal IPEDS guidelines for reporting racial and ethnic data. ,,,,,,,,,
Division of Management Information,,,,,,*** This report is derived from the Registration Census 10-day student statistics.  Any Codebook changes made after ,,,,,,,,,,,,"   For more information on these guidelines, see  ",,,,http://www.vpaa.uillinois.edu/RaceEthnicity/index.cfm,,,,,
,,,,,,the tenth day of class will not be reflected.  Students obtaining a second bachelor's degree are no longer counted separately.,,,,,,,,,,,,,,,,,,,,,
Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,By Gender,,,By Self-reported Race/Ethnicity (NEW*),,,,,,,,,All students including multiracial and Hispanic,,,,By Residency,,Academic Program Code
,,,,,,,,,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,All Hawaiian/ Pac Isl,All Asian,Illinois,Non-Illinois,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
120151 ,KN ,335 ,NDEG ,0067 ,Nondegree ,  ,  ,19,8,11,0,6,0,0,1,0,0,0,12,0,0,0,0,0,7,12,10KN0067NDEG
120151 ,KN ,335 ,NONE ,4089 ,Pre-Early Chld/Elem Ed/Spec Ed ,  ,  ,224,15,209,0,177,19,5,18,0,0,2,3,0,8,0,0,20,216,8,10KN4089NONE
120151 ,KN ,570 ,BS ,0093 ,Special Education ,  ,  ,88,11,77,0,76,3,1,7,0,0,1,0,0,1,1,1,4,88,0,10KN0093BS
120151 ,KN ,570 ,EDM ,0093 ,Special Education ,  ,  ,26,4,22,0,16,1,2,4,0,0,0,3,0,2,0,0,1,23,3,10KS0093EDM
120151 ,KN ,570 ,MS ,0093 ,Special Education ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KS0093MS
120151 ,KN ,570 ,NDEG ,0093 ,Special Education ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS0093NDEG
120151 ,KN ,570 ,PHD ,0093 ,Special Education ,  ,  ,23,3,20,0,14,1,3,2,0,0,0,3,0,3,0,0,1,12,11,10KS0093PHD
120151 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3968 ,ECh: Language arts ,7,0,7,0,4,1,1,1,0,0,0,0,0,1,0,0,1,7,0,10KN3968BS
120151 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3969 ,ECh: Linguistics ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KN3969BS
120151 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3970 ,ECh: Mathematics ,3,0,3,0,2,0,0,0,0,0,1,0,0,0,1,0,0,3,0,10KN3970BS
120151 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3975 ,ECh: Psychology ,3,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,10KN3975BS
120151 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3976 ,ECh: Sociology ,4,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,1,4,0,10KN3976BS
120151 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,4014 ,ECh: Spanish ,3,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,10KN4014BS
120151 ,KN ,613 ,BS ,0095 ,Elementary Education ,  ,  ,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,3,0,10KN0095BS
120151 ,KN ,613 ,BS ,0095 ,Elementary Education ,3936 ,EIEd: Anthropology ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KN3936BS
120151 ,KN ,613 ,BS ,0095 ,Elementary Education ,3946 ,EIEd: History ,8,2,6,0,6,0,1,1,0,0,0,0,0,1,0,0,0,7,1,10KN3946BS
120151 ,KN ,613 ,BS ,0095 ,Elementary Education ,3947 ,EIEd: Language Arts ,44,3,41,0,35,4,1,3,0,0,1,0,0,1,0,0,5,44,0,10KN3947BS
120151 ,KN ,613 ,BS ,0095 ,Elementary Education ,3949 ,EIEd: Mathematics ,79,10,69,0,58,13,0,4,0,1,3,0,0,1,0,1,15,78,1,10KN3949BS
120151 ,KN ,613 ,BS ,0095 ,Elementary Education ,3950 ,EIEd: Music ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KN3950BS
120151 ,KN ,613 ,BS ,0095 ,Elementary Education ,3954 ,ElEd: Psychology ,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10KN3954BS
120151 ,KN ,613 ,BS ,0095 ,Elementary Education ,3995 ,EIEd: Chinese ,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,10KN3995BS
120151 ,KN ,613 ,BS ,0095 ,Elementary Education ,3996 ,EIEd: French ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10KN3996BS
120151 ,KN ,613 ,BS ,0095 ,Elementary Education ,4004 ,EIEd: Spanish ,22,0,22,0,17,0,0,5,0,0,0,0,0,0,0,0,0,22,0,10KN4004BS
120151 ,KN ,613 ,BS ,0095 ,Elementary Education ,5193 ,General Sciences ,20,0,20,0,18,1,1,0,0,0,0,0,0,1,0,0,1,20,0,10KN5193BS
120151 ,KN ,613 ,BS ,0095 ,Elementary Education ,5194 ,ESL/Bilingual Education ,21,0,21,0,13,3,0,4,0,0,0,1,0,0,0,0,3,21,0,10KN5194BS
120151 ,KN ,613 ,BS ,0095 ,Elementary Education ,5251 ,ElEd: Korean ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10KN5251BS
120151 ,KN ,613 ,CAS ,1144 ,Curriculum and Instruction ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KS1144CAS
120151 ,KN ,613 ,EDD ,1144 ,Curriculum and Instruction ,  ,  ,3,1,2,0,1,0,2,0,0,0,0,0,0,2,0,0,0,2,1,10KS1144EDD
120151 ,KN ,613 ,EDM ,0095 ,Elementary Education ,  ,  ,7,1,6,0,5,2,0,0,0,0,0,0,0,0,0,0,2,4,3,10KS0095EDM
120151 ,KN ,613 ,EDM ,1144 ,Curriculum and Instruction ,  ,  ,34,2,32,0,25,3,2,2,0,0,0,2,0,2,0,0,3,31,3,10KS1144EDM
120151 ,KN ,613 ,EDM ,5082 ,Early Childhood Education ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10KS5082EDM
120151 ,KN ,613 ,EDM ,8527 ,Secondary Education ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10KS8527EDM
120151 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5224 ,English ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS8527EDM
120151 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5225 ,Social Studies ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KS8527EDM
120151 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5226 ,Sciences ,5,3,2,0,3,2,0,0,0,0,0,0,0,0,0,0,2,5,0,10KS8527EDM
120151 ,KN ,613 ,MA ,1144 ,Curriculum and Instruction ,  ,  ,7,1,6,0,3,0,0,1,0,0,1,2,0,1,0,0,0,5,2,10KS1144MA
120151 ,KN ,613 ,PHD ,0095 ,Elementary Education ,  ,  ,2,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,10KS0095PHD
120151 ,KN ,613 ,PHD ,1144 ,Curriculum and Instruction ,  ,  ,67,19,48,0,27,4,7,7,0,0,1,20,1,8,2,0,4,28,39,10KS1144PHD
120151 ,KN ,613 ,PHD ,1144 ,Curriculum and Instruction ,5367 ,Sec Lang Acquis & Teacher Ed ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KS1144PHD
120151 ,KN ,616 ,EDM ,0210 ,Educational Psychology ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KS0210EDMU
120151 ,KN ,616 ,PHD ,0210 ,Educational Psychology ,  ,  ,51,15,36,0,20,5,4,5,0,0,0,17,0,5,2,0,5,18,33,10KS0210PHD
120151 ,KN ,616 ,PHD ,0210 ,Educational Psychology ,5034 ,African American Studies ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS0210PHD
120151 ,KN ,616 ,PHD ,0210 ,Educational Psychology ,5367 ,Sec Lang Acquis & Teacher Ed ,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,10KS0210PHD
120151 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,  ,  ,11,5,6,0,10,0,1,0,0,0,0,0,0,1,0,0,0,11,0,10KS0209EDD
120151 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,4,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10KS0209EDD
120151 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,7,4,3,0,6,0,1,0,0,0,0,0,0,1,0,0,0,7,0,10KS0209EDD
120151 ,KN ,760 ,EDD ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS4096EDD
120151 ,KN ,760 ,EDM ,0209 ,Ed Organization and Leadership ,  ,  ,7,2,5,0,6,0,1,0,0,0,0,0,0,1,0,0,0,7,0,10KS0209EDM
120151 ,KN ,760 ,EDM ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,28,9,19,0,19,3,3,2,0,0,1,0,0,3,1,0,3,21,7,10KS0209EDM
120151 ,KN ,760 ,EDM ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,17,5,12,0,14,0,0,2,0,1,0,0,0,0,0,1,0,17,0,10KS0209EDM
120151 ,KN ,760 ,EDM ,0220 ,Educational Policy Studies ,  ,  ,11,8,3,0,5,1,4,1,0,0,0,0,0,4,0,0,1,6,5,10KS0220EDM
120151 ,KN ,760 ,EDM ,0220 ,Educational Policy Studies ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1EKS0220EDMU
120151 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,  ,  ,4,0,4,0,3,0,1,0,0,0,0,0,0,1,0,0,0,3,1,10KS4096EDM
120151 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,15,3,12,0,7,0,1,1,0,0,0,6,0,2,0,0,0,9,6,10KS4096EDM
120151 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,2,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,10KS4096EDMU
120151 ,KN ,760 ,MA ,0220 ,Educational Policy Studies ,  ,  ,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10KS0220MA
120151 ,KN ,760 ,MS ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS0209MS
120151 ,KN ,760 ,PHD ,0209 ,Ed Organization and Leadership ,  ,  ,12,5,7,0,6,1,1,1,0,0,1,2,0,3,0,0,1,9,3,10KS0209PHD
120151 ,KN ,760 ,PHD ,0209 ,Ed Organization and Leadership ,5096 ,Higher Education ,13,2,11,0,4,0,3,2,1,0,0,2,1,3,1,0,0,9,4,10KS0209PHD
120151 ,KN ,760 ,PHD ,0209 ,Ed Organization and Leadership ,5097 ,Educational Admin & Leadership ,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,10KS0209PHD
120151 ,KN ,760 ,PHD ,0220 ,Educational Policy Studies ,  ,  ,140,53,87,0,28,8,59,21,1,0,6,15,2,69,2,0,9,73,67,10KS0220PHD
120151 ,KN ,760 ,PHD ,0220 ,Educational Policy Studies ,5034 ,African American Studies ,2,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,10KS0220PHD
120151 ,KN ,760 ,PHD ,4096 ,Human Resource Education ,  ,  ,12,6,6,0,2,0,0,0,0,0,2,8,0,2,0,0,0,4,8,10KS4096PHD
120151 ,KN ,760 ,PHD ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,24,9,15,0,3,0,3,1,0,0,0,16,1,3,0,0,0,7,17,10KS4096PHD
120151 ,KN ,  ,  ,  ,Education ,  ,***College total*** ,1117,220,897,0,676,83,114,99,2,2,20,116,5,136,10,3,89,877,240, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
120151 ,KP ,  ,  ,  ,Engineering ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120151 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,  ,  ,35,26,9,0,20,7,1,4,0,0,1,2,0,1,0,1,8,25,10,10KP5163BS
120151 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,5270 ,Agricultural Engineering ,26,22,4,0,22,0,0,1,0,0,0,3,0,0,0,0,0,22,4,10KP5163BS
120151 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,5271 ,Biological Engineering ,32,25,7,0,14,6,0,1,0,0,2,9,0,0,0,0,8,19,13,10KP5163BS
120151 ,KP ,227 ,MENGR ,1211 ,Engineering ,5370 ,Energy Systems ,7,5,2,0,4,0,1,0,0,0,0,2,0,1,0,0,0,5,2,10KS5370MENG
120151 ,KP ,227 ,MS ,5163 ,Agricultural & Biological Engr ,  ,  ,30,20,10,0,7,0,0,0,0,0,0,23,0,0,0,0,0,5,25,10KS5163MS
120151 ,KP ,227 ,NDEG ,0067 ,Nondegree ,  ,  ,179,134,45,0,25,4,1,2,0,0,1,142,4,1,1,0,4,33,146,10KP0067NDEG
120151 ,KP ,227 ,PHD ,5163 ,Agricultural & Biological Engr ,  ,  ,37,24,13,0,8,1,1,2,0,0,1,24,0,1,0,0,2,8,29,10KS5163PHD
120151 ,KP ,244 ,BS ,0121 ,Engineering Physics ,  ,  ,223,204,19,0,129,30,2,13,0,0,6,40,3,2,1,0,35,147,76,10KP0121BS
120151 ,KP ,244 ,MS ,0240 ,Physics ,  ,  ,3,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,10KS0240MS
120151 ,KP ,244 ,MS ,0241 ,Teaching of Physics ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KS0241MS
120151 ,KP ,244 ,PHD ,0240 ,Physics ,  ,  ,254,206,48,0,101,19,1,8,0,0,3,115,7,1,1,1,22,13,241,10KS0240PHD
120151 ,KP ,251 ,BS ,0106 ,Civil Engineering ,  ,  ,681,506,175,0,357,88,10,50,0,0,20,155,1,15,3,1,101,438,243,10KP0106BS
120151 ,KP ,251 ,MS ,0106 ,Civil Engineering ,  ,  ,357,262,95,0,86,32,3,16,0,0,2,218,0,3,1,0,34,81,276,10KS0106MS
120151 ,KP ,251 ,MS ,0106 ,Civil Engineering ,  ,  ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10KS0106MSU
120151 ,KP ,251 ,MS ,0231 ,Environ Engr in Civil Engr ,  ,  ,59,22,37,0,21,6,1,4,0,0,0,27,0,2,0,0,7,14,45,10KS0231MS
120151 ,KP ,251 ,PHD ,0106 ,Civil Engineering ,  ,  ,179,141,38,0,33,9,1,7,0,0,1,127,1,2,0,0,11,19,160,10KS0106PHD
120151 ,KP ,251 ,PHD ,0231 ,Environ Engr in Civil Engr ,  ,  ,46,25,21,0,17,1,0,3,0,0,1,24,0,1,0,0,2,10,36,10KS0231PHD
120151 ,KP ,251 ,PHD ,0232 ,Environ Science in Civil Engr ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KS0232PHD
120151 ,KP ,343 ,BS ,0408 ,Bioengineering ,  ,  ,235,129,106,0,129,80,2,10,0,0,8,4,2,4,1,3,88,206,29,10KP0408BS
120151 ,KP ,343 ,MS ,0408 ,Bioengineering ,  ,  ,4,3,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,3,1,10KS0408MS
120151 ,KP ,343 ,PHD ,0408 ,Bioengineering ,  ,  ,63,34,29,0,21,11,1,5,1,0,0,24,0,2,2,0,11,15,48,10KS0408PHD
120151 ,KP ,422 ,BS ,0124 ,General Engineering ,  ,  ,235,180,55,0,146,40,2,15,0,1,3,27,1,2,0,1,43,180,55,10KP0124BS
120151 ,KP ,422 ,BS ,0127 ,Industrial Engineering ,  ,  ,274,213,61,0,111,47,6,5,0,0,7,92,6,6,0,2,53,152,122,10KP0127BS
120151 ,KP ,422 ,MS ,0127 ,Industrial Engineering ,  ,  ,22,14,8,0,1,1,0,0,0,0,0,20,0,0,0,0,1,1,21,10KS0127MS
120151 ,KP ,422 ,MS ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,7,7,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,4,3,10KS3846MS
120151 ,KP ,422 ,PHD ,0127 ,Industrial Engineering ,  ,  ,29,25,4,0,1,1,0,0,0,0,0,27,0,0,0,0,1,0,29,10KS0127PHD
120151 ,KP ,422 ,PHD ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,17,13,4,0,8,0,1,0,0,0,0,8,0,1,0,0,0,6,11,10KS3846PHD
120151 ,KP ,434 ,BS ,0112 ,Computer Science ,  ,  ,1038,860,178,0,344,325,9,26,1,0,16,309,8,12,3,5,341,440,598,10KP0112BS
120151 ,KP ,434 ,BS ,0112 ,Computer Science ,1854 ,CS:BS/MS Program ,14,13,1,0,4,1,0,0,0,0,0,9,0,0,0,0,1,4,10,10KP1854BS
120151 ,KP ,434 ,BS ,0112 ,Computer Science ,5458 ,BS/MCS Computer Science ,17,17,0,0,6,4,0,1,0,0,0,6,0,0,0,0,4,4,13,10KP5458BS
120151 ,KP ,434 ,MCS ,0112 ,Computer Science ,  ,  ,78,55,23,0,1,1,0,0,0,0,0,76,0,0,0,0,1,2,76,10KS0112MCS
120151 ,KP ,434 ,MCS ,0112 ,Computer Science ,5458 ,BS/MCS Computer Science ,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,2,10KS5458MCS
120151 ,KP ,434 ,MS ,0112 ,Computer Science ,  ,  ,74,58,16,0,13,6,1,1,1,0,0,52,0,1,1,0,6,11,63,10KS0112MS
120151 ,KP ,434 ,MS ,0112 ,Computer Science ,1854 ,CS:BS/MS Program ,9,7,2,0,0,2,0,1,0,0,0,6,0,0,0,0,2,2,7,10KS1854MS
120151 ,KP ,434 ,MS ,4026 ,Bioinformatics ,4028 ,Computer Science ,3,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,10KS4028MS
120151 ,KP ,434 ,PHD ,0112 ,Computer Science ,  ,  ,287,221,66,0,64,18,3,3,0,0,4,195,0,4,3,0,20,19,268,10KS0112PHD
120151 ,KP ,545 ,MS ,5244 ,Financial Engineering ,  ,  ,65,49,16,0,2,4,0,0,0,0,0,59,0,0,0,0,4,3,62,10KS5244MS
120151 ,KP ,545 ,NONE ,5333 ,Engineering Undeclared ,  ,  ,117,73,44,0,66,27,3,8,0,0,3,9,1,4,0,0,30,83,34,10KP5333NONE
120151 ,KP ,615 ,BS ,4048 ,Aerospace Engineering ,  ,  ,456,416,40,0,250,94,5,44,0,0,18,42,3,7,7,1,107,325,131,10KP4048BS
120151 ,KP ,615 ,MS ,4048 ,Aerospace Engineering ,  ,  ,70,57,13,0,19,7,0,1,0,0,0,43,0,0,0,0,7,13,57,10KS4048MS
120151 ,KP ,615 ,PHD ,4048 ,Aerospace Engineering ,  ,  ,55,51,4,0,20,2,0,1,0,0,0,32,0,0,0,0,2,12,43,10KS4048PHD
120151 ,KP ,917 ,BS ,0118 ,Engineering Mechanics ,  ,  ,100,91,9,0,45,14,0,10,0,1,0,30,0,0,0,1,14,59,41,10KP0118BS
120151 ,KP ,917 ,BS ,0133 ,Mechanical Engineering ,  ,  ,848,719,129,0,465,130,10,50,3,2,27,156,5,16,6,5,154,554,294,10KP0133BS
120151 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,  ,  ,175,155,20,0,42,13,1,7,0,0,5,107,0,3,1,0,18,36,139,10KS0133MS
120151 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,4018 ,BS/MS Mechanical Engineering ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS4018MS
120151 ,KP ,917 ,MS ,0242 ,Theoretical & Applied Mechans ,  ,  ,16,13,3,0,9,0,0,0,0,0,0,6,1,0,0,0,1,4,12,10KS0242MS
120151 ,KP ,917 ,PHD ,0133 ,Mechanical Engineering ,  ,  ,152,133,19,0,24,3,0,3,0,0,1,120,1,0,0,0,4,11,141,10KS0133PHD
120151 ,KP ,917 ,PHD ,0242 ,Theoretical & Applied Mechans ,  ,  ,37,28,9,0,13,2,0,1,0,0,1,20,0,0,0,0,3,7,30,10KS0242PHD
120151 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,  ,  ,250,183,67,0,94,56,0,13,0,0,9,76,2,3,1,0,63,141,109,10KP0130BS
120151 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3908 ,Ceramics ,8,6,2,0,5,1,0,0,0,0,1,1,0,0,0,0,2,4,4,10KP3908BS
120151 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3909 ,Electronic Materials ,36,26,10,0,10,10,0,1,0,0,2,13,0,0,0,0,12,18,18,10KP3909BS
120151 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3910 ,Metals ,27,24,3,0,15,5,1,0,0,0,0,6,0,1,0,0,5,17,10,10KP3910BS
120151 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3911 ,Biomaterials ,19,11,8,0,5,2,1,1,0,0,5,5,0,1,0,2,7,13,6,10KP3911BS
120151 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3912 ,Polymer ,42,20,22,0,24,8,0,0,0,0,2,8,0,0,0,0,10,28,14,10KP3912BS
120151 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,  ,  ,25,14,11,0,8,1,1,0,0,0,1,14,0,1,0,0,2,4,21,10KS0130MS
120151 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10KS5012MS
120151 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,5012 ,BS/MS Materials Science & Eng ,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,10KS5012MS
120151 ,KP ,919 ,PHD ,0130 ,Materials Science & Engr ,  ,  ,141,104,37,0,42,3,1,3,0,0,2,90,0,1,0,0,5,9,132,10KS0130PHD
120151 ,KP ,933 ,BS ,0109 ,Computer Engineering ,  ,  ,905,816,89,0,312,239,12,46,0,2,29,258,7,16,4,2,268,449,456,10KP0109BS
120151 ,KP ,933 ,BS ,0115 ,Electrical Engineering ,  ,  ,1015,886,128,1,309,252,21,39,1,1,20,361,11,24,5,2,273,451,564,10KP0115BS
120151 ,KP ,933 ,MS ,1200 ,Electrical & Computer Engr ,  ,  ,238,205,33,0,50,34,3,5,0,1,2,140,3,3,0,1,36,44,194,10KS1200MS
120151 ,KP ,933 ,PHD ,1200 ,Electrical & Computer Engr ,  ,  ,266,231,35,0,61,16,4,4,0,0,2,178,1,4,1,1,17,38,228,10KS1200PHD
120151 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,49,40,9,0,32,4,2,5,0,0,1,5,0,2,0,0,5,34,15,10KP5183BS
120151 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3913 ,"Power, Safety, and the Environ ",59,49,10,0,35,9,2,6,0,0,5,2,0,3,0,1,15,49,10,10KP5183BS
120151 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3914 ,Plasma and Fusion Sci and Engr ,20,19,1,0,14,2,0,3,0,0,0,1,0,0,0,0,2,15,5,10KP5183BS
120151 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3915 ,"Radiol, Medical, & Instr Apps ",10,7,3,0,5,4,0,0,0,0,1,0,0,0,0,0,5,10,0,10KP5183BS
120151 ,KP ,973 ,MS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,17,17,0,0,14,1,0,0,0,0,0,2,0,0,0,0,1,12,5,10KS5183MS
120151 ,KP ,973 ,PHD ,0139 ,Nuclear Engineering ,  ,  ,4,3,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,2,10KS0139PHD
120151 ,KP ,973 ,PHD ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,48,45,3,0,16,2,1,0,0,0,0,29,0,1,0,0,2,11,37,10KS5183PHD
120151 ,KP ,  ,  ,  ,Engineering ,  ,***College total*** ,9836,7976,1859,1,3716,1690,115,429,7,8,213,3589,69,152,42,30,1885,4352,5484, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
120151 ,KR ,  ,  ,  ,Fine & Applied Arts ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120151 ,KR ,447 ,NDEG ,0067 ,Nondegree ,  ,  ,18,7,11,0,2,0,1,0,0,0,0,14,1,1,0,0,1,3,15,10KR0067NDEG
120151 ,KR ,495 ,AD ,0265 ,Music ,  ,  ,5,2,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,10KS0265AD
120151 ,KR ,495 ,AMUSD ,0265 ,Music ,  ,  ,8,5,3,0,5,0,0,0,0,0,0,3,0,0,0,0,0,3,5,10KS0265AMUS
120151 ,KR ,495 ,AMUSD ,0265 ,Music ,3930 ,Choral Music ,11,6,5,0,6,1,0,0,0,0,0,4,0,0,0,0,1,2,9,10KS0265AMUS
120151 ,KR ,495 ,AMUSD ,0265 ,Music ,5110 ,Performance and Literature ,137,43,94,0,36,4,2,8,0,0,0,85,2,3,0,0,4,23,114,10KS0265AMUS
120151 ,KR ,495 ,AMUSD ,0265 ,Music ,5111 ,Music Composition ,15,12,3,0,5,1,0,0,0,0,0,9,0,0,0,0,1,0,15,10KS0265AMUS
120151 ,KR ,495 ,AMUSD ,0265 ,Music ,5117 ,Vocal Coaching & Accompanying ,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,2,10KS0265AMUS
120151 ,KR ,495 ,AMUSD ,0265 ,Music ,5118 ,Jazz Performance ,26,23,3,0,17,1,1,1,0,0,0,6,0,1,0,0,1,9,17,10KS0265AMUS
120151 ,KR ,495 ,AMUSD ,0265 ,Music ,5315 ,Instrmntl Conducting Orchestra ,3,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,10KS0265AMUS
120151 ,KR ,495 ,BA ,0265 ,Music ,  ,  ,23,15,8,0,15,4,1,1,0,0,0,2,0,2,0,0,4,19,4,10KR0265BA
120151 ,KR ,495 ,BME ,0168 ,Music Education ,3930 ,Choral Music ,41,10,31,0,32,3,0,2,0,0,3,1,0,1,2,0,4,40,1,10KR3930BME
